,lmList,bbox,center
39,"[[631, 465, 0], [595, 404, 19], [596, 342, 28], [594, 298, 27], [580, 258, 25], [662, 325, 48], [633, 279, 37], [599, 254, 20], [570, 232, 8], [684, 328, 28], [645, 278, 13], [608, 281, -1], [589, 278, -8], [703, 337, 4], [650, 289, -16], [630, 335, -16], [636, 367, -11], [715, 348, -17], [662, 307, -35], [644, 342, -30], [650, 371, -23]]","(570, 232, 145, 233)","(642, 348)"
40,"[[628, 464, 0], [596, 405, 10], [596, 343, 15], [594, 300, 11], [583, 259, 7], [663, 324, 35], [635, 279, 21], [604, 253, 5], [578, 232, -5], [685, 329, 19], [646, 281, 1], [614, 292, -11], [599, 296, -17], [704, 338, 1], [651, 291, -23], [631, 337, -22], [633, 369, -15], [716, 349, -16], [665, 308, -35], [646, 341, -30], [649, 370, -22]]","(578, 232, 138, 232)","(647, 348)"
41,"[[623, 464, 0], [594, 400, 13], [597, 341, 17], [599, 297, 13], [591, 253, 8], [668, 332, 44], [642, 283, 31], [611, 254, 15], [586, 231, 3], [689, 337, 26], [652, 288, 5], [624, 313, -8], [616, 332, -12], [706, 345, 6], [655, 295, -19], [634, 339, -18], [638, 372, -10], [717, 356, -13], [668, 310, -33], [647, 341, -28], [649, 371, -19]]","(586, 231, 131, 233)","(651, 347)"
42,"[[602, 461, 0], [579, 399, 7], [590, 343, 7], [595, 301, 1], [590, 258, -5], [665, 339, 31], [640, 290, 17], [613, 261, 2], [592, 235, -9], [686, 346, 16], [649, 294, -5], [618, 314, -16], [612, 325, -20], [701, 355, -2], [654, 298, -27], [626, 341, -23], [631, 369, -14], [706, 366, -20], [661, 319, -39], [637, 349, -33], [643, 374, -25]]","(579, 235, 127, 226)","(642, 348)"
43,"[[596, 458, 0], [576, 399, 6], [589, 343, 6], [595, 299, 0], [588, 257, -7], [656, 342, 30], [635, 291, 15], [611, 259, 0], [592, 233, -11], [677, 347, 15], [648, 291, -5], [615, 303, -18], [605, 312, -22], [696, 357, -1], [652, 300, -26], [623, 339, -25], [624, 370, -17], [707, 370, -18], [663, 321, -37], [639, 348, -33], [641, 375, -25]]","(576, 233, 131, 225)","(641, 345)"
44,"[[585, 458, 0], [565, 398, 9], [581, 341, 11], [589, 299, 7], [583, 257, 1], [660, 346, 34], [636, 293, 20], [610, 262, 5], [591, 235, -6], [680, 354, 17], [644, 297, -3], [610, 315, -15], [601, 329, -19], [692, 364, -1], [648, 305, -27], [617, 344, -25], [619, 374, -17], [696, 374, -20], [655, 323, -40], [627, 351, -35], [627, 379, -27]]","(565, 235, 131, 223)","(630, 346)"
45,"[[587, 461, 0], [567, 398, 17], [583, 343, 22], [590, 300, 19], [585, 259, 15], [653, 347, 43], [632, 294, 33], [609, 263, 18], [589, 236, 7], [673, 354, 25], [645, 293, 9], [610, 294, -3], [594, 294, -9], [688, 364, 4], [647, 304, -15], [617, 341, -16], [615, 372, -11], [698, 373, -15], [655, 322, -30], [630, 348, -27], [631, 377, -20]]","(567, 236, 131, 225)","(632, 348)"
46,"[[581, 459, 0], [564, 395, 9], [582, 341, 10], [590, 298, 4], [584, 256, -1], [661, 351, 32], [636, 295, 17], [610, 261, 0], [588, 233, -13], [679, 358, 16], [645, 298, -5], [613, 320, -18], [604, 339, -23], [691, 367, -2], [647, 304, -25], [617, 341, -22], [617, 373, -15], [693, 376, -20], [651, 324, -38], [623, 350, -34], [622, 378, -27]]","(564, 233, 129, 226)","(628, 346)"
47,"[[587, 465, 0], [565, 402, 17], [579, 346, 22], [586, 302, 19], [582, 260, 14], [649, 349, 41], [628, 295, 31], [605, 263, 16], [587, 236, 5], [672, 355, 22], [638, 293, 4], [603, 303, -8], [586, 313, -12], [689, 364, 1], [644, 302, -20], [613, 341, -20], [609, 374, -15], [699, 373, -18], [651, 322, -37], [625, 351, -35], [622, 381, -29]]","(565, 236, 134, 229)","(632, 350)"
48,"[[591, 467, 0], [567, 406, 8], [579, 348, 9], [584, 303, 4], [578, 261, -1], [652, 346, 29], [629, 293, 14], [602, 261, -1], [579, 234, -14], [673, 352, 14], [634, 295, -7], [602, 318, -19], [592, 338, -23], [688, 360, -3], [639, 303, -27], [613, 343, -25], [614, 376, -18], [696, 370, -20], [645, 323, -40], [620, 353, -37], [619, 383, -31]]","(567, 234, 129, 233)","(631, 350)"
49,"[[597, 471, 0], [571, 410, 4], [575, 349, 3], [576, 304, -4], [567, 264, -12], [652, 341, 24], [624, 291, 6], [595, 261, -12], [569, 237, -26], [673, 347, 9], [628, 297, -15], [602, 328, -27], [598, 353, -30], [687, 356, -7], [633, 303, -32], [612, 345, -29], [618, 376, -20], [693, 367, -26], [642, 321, -45], [622, 351, -41], [625, 378, -33]]","(567, 237, 126, 234)","(630, 354)"
50,"[[633, 492, 0], [592, 434, 7], [584, 365, 6], [576, 317, 0], [560, 277, -6], [662, 344, 24], [621, 297, 4], [584, 273, -15], [553, 251, -28], [682, 346, 9], [626, 304, -16], [611, 348, -25], [621, 376, -26], [697, 352, -9], [632, 311, -32], [621, 358, -26], [640, 386, -17], [704, 360, -29], [642, 324, -46], [628, 361, -41], [641, 387, -34]]","(553, 251, 151, 241)","(628, 371)"
51,"[[632, 486, 0], [594, 429, 9], [588, 362, 12], [582, 317, 8], [562, 282, 4], [661, 343, 30], [627, 298, 13], [590, 273, -4], [557, 255, -17], [682, 344, 14], [634, 304, -9], [614, 341, -20], [616, 367, -22], [699, 350, -3], [639, 309, -27], [626, 356, -23], [639, 385, -14], [709, 361, -21], [651, 326, -39], [637, 361, -34], [647, 387, -26]]","(557, 255, 152, 231)","(633, 370)"
52,"[[648, 486, 0], [607, 432, 16], [598, 366, 23], [591, 321, 21], [571, 282, 17], [655, 338, 46], [624, 298, 34], [588, 276, 17], [557, 258, 6], [678, 338, 27], [636, 294, 11], [600, 295, -1], [581, 288, -7], [701, 345, 4], [643, 305, -18], [630, 353, -19], [639, 385, -12], [718, 357, -17], [659, 324, -37], [645, 361, -33], [654, 390, -25]]","(557, 258, 161, 228)","(637, 372)"
53,"[[650, 486, 0], [606, 431, 7], [595, 364, 9], [588, 317, 5], [567, 280, 0], [669, 338, 29], [633, 297, 14], [596, 275, -1], [565, 258, -12], [691, 340, 15], [643, 301, -3], [615, 322, -13], [606, 330, -17], [709, 348, -1], [649, 307, -28], [634, 355, -25], [642, 385, -16], [718, 360, -18], [660, 326, -40], [645, 363, -35], [655, 390, -26]]","(565, 258, 153, 228)","(641, 372)"
54,"[[653, 484, 0], [609, 430, 8], [598, 363, 9], [589, 318, 3], [568, 281, -2], [670, 336, 25], [628, 294, 7], [590, 274, -11], [557, 257, -24], [692, 338, 10], [638, 301, -13], [620, 338, -24], [623, 360, -27], [709, 345, -8], [644, 307, -33], [633, 355, -28], [648, 382, -19], [719, 357, -26], [657, 326, -46], [644, 362, -40], [657, 387, -32]]","(557, 257, 162, 227)","(638, 370)"
55,"[[677, 488, 0], [619, 442, 4], [592, 374, 2], [571, 330, -4], [540, 299, -12], [663, 329, 22], [609, 299, 2], [566, 287, -16], [527, 275, -30], [684, 324, 7], [614, 303, -15], [604, 345, -24], [613, 365, -27], [701, 328, -9], [625, 310, -33], [628, 359, -27], [651, 382, -20], [711, 340, -28], [641, 328, -46], [640, 366, -42], [659, 386, -35]]","(527, 275, 184, 213)","(619, 381)"
56,"[[671, 477, 0], [619, 433, 3], [591, 370, 5], [571, 329, 1], [541, 302, -3], [649, 325, 25], [602, 298, 6], [563, 290, -12], [527, 283, -25], [672, 319, 11], [615, 293, -6], [570, 293, -19], [538, 283, -27], [696, 324, -5], [629, 309, -30], [625, 357, -30], [637, 386, -24], [713, 338, -23], [651, 329, -43], [646, 364, -39], [660, 388, -32]]","(527, 283, 186, 194)","(620, 380)"
57,"[[676, 475, 0], [621, 432, 3], [591, 370, 1], [568, 331, -5], [535, 305, -13], [655, 321, 20], [601, 297, 0], [558, 290, -21], [519, 284, -35], [679, 317, 6], [614, 300, -15], [604, 337, -26], [611, 354, -30], [699, 322, -10], [625, 310, -35], [627, 357, -29], [647, 378, -20], [711, 335, -28], [645, 328, -47], [643, 364, -40], [660, 383, -32]]","(519, 284, 192, 191)","(615, 379)"
58,"[[677, 474, 0], [620, 432, 1], [590, 369, -1], [567, 330, -8], [534, 304, -15], [659, 320, 16], [602, 297, -4], [559, 290, -25], [520, 285, -40], [682, 315, 3], [614, 299, -17], [604, 335, -27], [610, 351, -31], [701, 321, -12], [626, 310, -35], [629, 356, -29], [650, 376, -21], [712, 336, -30], [647, 331, -48], [646, 366, -42], [665, 383, -35]]","(520, 285, 192, 189)","(616, 379)"
59,"[[674, 470, 0], [623, 434, 1], [593, 372, 1], [570, 331, -3], [538, 306, -10], [651, 323, 17], [600, 299, -3], [558, 291, -22], [521, 287, -35], [675, 317, 4], [613, 293, -12], [574, 298, -24], [549, 292, -30], [698, 322, -11], [627, 310, -34], [627, 357, -32], [642, 385, -25], [714, 335, -27], [650, 330, -47], [648, 366, -43], [663, 388, -36]]","(521, 287, 193, 183)","(617, 378)"
60,"[[677, 472, 0], [622, 434, 6], [593, 374, 8], [570, 335, 4], [540, 308, 0], [653, 326, 24], [600, 303, 6], [559, 295, -12], [522, 288, -24], [675, 319, 9], [611, 293, -8], [563, 292, -23], [527, 283, -32], [696, 323, -8], [625, 308, -33], [624, 356, -32], [640, 382, -27], [710, 336, -26], [646, 332, -46], [644, 368, -42], [661, 390, -35]]","(522, 283, 188, 189)","(616, 377)"
61,"[[678, 475, 0], [623, 437, 6], [593, 375, 9], [571, 335, 6], [539, 309, 1], [655, 324, 27], [601, 302, 10], [559, 294, -7], [521, 288, -19], [677, 319, 12], [611, 294, -4], [561, 293, -18], [523, 284, -27], [698, 324, -5], [625, 312, -29], [624, 359, -30], [638, 386, -24], [711, 338, -23], [648, 330, -43], [644, 367, -39], [659, 390, -31]]","(521, 284, 190, 191)","(616, 379)"
62,"[[684, 477, 0], [625, 435, 4], [592, 373, 5], [569, 333, 0], [536, 307, -7], [652, 323, 24], [600, 299, 3], [558, 291, -16], [520, 285, -29], [678, 318, 9], [615, 299, -12], [599, 331, -22], [600, 344, -27], [700, 322, -9], [629, 311, -34], [631, 358, -29], [651, 380, -21], [715, 336, -28], [652, 330, -47], [650, 366, -42], [667, 385, -34]]","(520, 285, 195, 192)","(617, 381)"
63,"[[683, 474, 0], [628, 437, 1], [592, 375, 0], [572, 332, -8], [540, 303, -16], [643, 320, 23], [598, 300, 1], [561, 293, -17], [526, 287, -31], [670, 315, 9], [612, 304, -17], [617, 353, -25], [636, 374, -24], [696, 320, -8], [630, 311, -36], [638, 362, -26], [660, 382, -14], [719, 334, -28], [658, 330, -47], [657, 369, -39], [675, 385, -29]]","(526, 287, 193, 187)","(622, 380)"
