,lmList,bbox,center
19,"[[651, 483, 0], [609, 481, -41], [579, 452, -62], [613, 418, -76], [649, 386, -92], [538, 348, -48], [510, 282, -66], [492, 240, -79], [476, 202, -92], [576, 320, -48], [561, 242, -62], [551, 190, -78], [543, 145, -92], [614, 322, -53], [628, 255, -81], [638, 203, -112], [647, 156, -136], [650, 342, -59], [650, 348, -100], [652, 386, -120], [656, 415, -134]]","(476, 145, 180, 338)","(566, 314)"
20,"[[647, 488, 0], [604, 482, -41], [576, 451, -62], [613, 420, -76], [651, 392, -92], [541, 345, -49], [515, 276, -66], [500, 233, -79], [486, 193, -91], [581, 319, -49], [571, 238, -63], [566, 185, -78], [561, 139, -92], [619, 323, -54], [637, 257, -82], [650, 205, -113], [663, 157, -136], [654, 345, -61], [653, 351, -101], [654, 392, -120], [658, 424, -133]]","(486, 139, 177, 349)","(574, 313)"
21,"[[642, 495, 0], [596, 484, -41], [563, 448, -61], [603, 416, -75], [653, 393, -90], [551, 338, -53], [531, 265, -71], [521, 218, -84], [512, 176, -96], [594, 319, -54], [596, 235, -70], [600, 180, -85], [604, 132, -99], [632, 328, -58], [660, 265, -88], [682, 214, -119], [700, 169, -141], [664, 354, -65], [661, 356, -103], [655, 394, -122], [650, 424, -136]]","(512, 132, 188, 363)","(606, 313)"
22,"[[638, 498, 0], [592, 486, -46], [566, 450, -70], [608, 420, -86], [655, 394, -103], [550, 337, -57], [535, 263, -77], [526, 217, -90], [519, 175, -101], [596, 317, -56], [598, 233, -73], [601, 178, -89], [605, 129, -102], [634, 328, -58], [661, 265, -91], [682, 214, -121], [703, 169, -144], [665, 357, -63], [661, 364, -106], [655, 406, -125], [654, 439, -138]]","(519, 129, 184, 369)","(611, 313)"
23,"[[637, 496, 0], [589, 484, -40], [560, 444, -60], [598, 413, -73], [642, 387, -87], [548, 330, -45], [532, 259, -63], [523, 213, -75], [516, 171, -86], [592, 312, -45], [594, 227, -61], [598, 172, -76], [604, 123, -87], [629, 323, -50], [657, 258, -82], [680, 209, -109], [702, 166, -129], [660, 352, -57], [658, 352, -97], [652, 393, -114], [649, 428, -123]]","(516, 123, 186, 373)","(609, 309)"
24,"[[633, 495, 0], [584, 478, -36], [555, 436, -54], [594, 405, -66], [641, 382, -79], [546, 325, -40], [531, 254, -56], [523, 208, -67], [517, 167, -78], [590, 310, -43], [594, 225, -57], [599, 170, -71], [603, 122, -83], [626, 322, -50], [655, 255, -78], [678, 206, -105], [699, 163, -125], [657, 350, -58], [655, 343, -95], [646, 380, -109], [639, 412, -119]]","(517, 122, 182, 373)","(608, 308)"
25,"[[632, 492, 0], [584, 477, -38], [555, 435, -56], [594, 402, -68], [639, 377, -80], [543, 322, -40], [529, 252, -56], [522, 206, -68], [516, 165, -79], [588, 306, -42], [592, 223, -55], [597, 168, -69], [602, 120, -81], [626, 317, -48], [653, 252, -77], [676, 203, -105], [697, 160, -126], [657, 347, -56], [652, 347, -96], [644, 386, -112], [640, 419, -123]]","(516, 120, 181, 372)","(606, 306)"
26,"[[624, 495, 0], [578, 477, -35], [550, 431, -51], [589, 395, -60], [634, 369, -71], [536, 323, -36], [519, 250, -51], [510, 204, -61], [500, 163, -71], [581, 306, -39], [581, 222, -54], [584, 168, -68], [587, 120, -79], [618, 317, -45], [642, 249, -75], [663, 200, -103], [681, 154, -122], [649, 346, -53], [643, 339, -91], [635, 378, -106], [631, 411, -115]]","(500, 120, 181, 375)","(590, 307)"
27,"[[628, 494, 0], [581, 482, -41], [552, 439, -59], [590, 401, -70], [634, 371, -81], [535, 326, -39], [516, 255, -55], [506, 209, -68], [497, 168, -80], [578, 308, -39], [575, 224, -53], [578, 170, -69], [579, 122, -81], [614, 318, -44], [638, 249, -74], [658, 200, -101], [675, 155, -120], [647, 345, -51], [643, 331, -89], [636, 369, -103], [632, 403, -111]]","(497, 122, 178, 372)","(586, 308)"
28,"[[644, 497, 0], [598, 492, -45], [573, 455, -65], [613, 420, -77], [654, 387, -90], [533, 348, -41], [507, 281, -58], [493, 237, -71], [481, 197, -83], [574, 321, -39], [562, 239, -52], [558, 185, -67], [556, 139, -79], [613, 323, -43], [630, 259, -70], [645, 208, -97], [659, 162, -118], [650, 346, -49], [647, 344, -85], [646, 382, -99], [651, 415, -108]]","(481, 139, 178, 358)","(570, 318)"
29,"[[643, 494, 0], [611, 495, -55], [592, 469, -82], [630, 435, -101], [669, 400, -120], [542, 359, -61], [515, 289, -83], [496, 244, -99], [480, 202, -112], [577, 327, -55], [562, 246, -71], [557, 192, -87], [553, 144, -101], [612, 327, -54], [630, 261, -84], [646, 209, -114], [659, 161, -136], [648, 345, -55], [653, 352, -97], [655, 392, -117], [660, 423, -129]]","(480, 144, 189, 351)","(574, 319)"
30,"[[656, 488, 0], [622, 489, -48], [601, 458, -72], [638, 418, -87], [674, 378, -103], [549, 357, -50], [517, 291, -69], [499, 247, -83], [483, 207, -95], [584, 327, -47], [566, 245, -63], [560, 191, -78], [554, 145, -90], [620, 328, -48], [634, 257, -79], [648, 206, -105], [659, 160, -124], [656, 347, -51], [659, 336, -90], [665, 373, -104], [674, 406, -111]]","(483, 145, 191, 344)","(578, 317)"
31,"[[653, 488, 0], [616, 489, -47], [594, 459, -71], [636, 422, -87], [675, 387, -104], [545, 355, -54], [516, 287, -73], [498, 244, -87], [483, 204, -100], [583, 324, -51], [566, 244, -66], [559, 191, -82], [553, 143, -96], [621, 326, -53], [635, 258, -83], [648, 205, -114], [659, 157, -137], [658, 346, -57], [660, 351, -99], [663, 392, -118], [670, 424, -130]]","(483, 143, 192, 346)","(579, 316)"
32,"[[654, 485, 0], [614, 486, -47], [587, 456, -71], [624, 417, -86], [664, 383, -103], [543, 354, -53], [514, 287, -73], [497, 243, -89], [481, 203, -103], [582, 324, -50], [565, 243, -66], [558, 190, -82], [552, 143, -96], [619, 325, -52], [634, 255, -82], [647, 204, -110], [657, 158, -132], [656, 344, -56], [660, 339, -96], [663, 376, -113], [667, 407, -124]]","(481, 143, 186, 343)","(574, 314)"
33,"[[649, 481, 0], [609, 477, -42], [582, 444, -61], [617, 407, -74], [653, 375, -87], [538, 344, -44], [509, 278, -61], [491, 235, -74], [476, 196, -86], [577, 316, -43], [561, 238, -57], [554, 185, -73], [550, 139, -86], [615, 319, -47], [629, 251, -76], [642, 201, -106], [654, 155, -129], [652, 340, -52], [653, 341, -94], [655, 379, -112], [658, 409, -124]]","(476, 139, 182, 342)","(567, 310)"
34,"[[649, 482, 0], [606, 478, -43], [576, 446, -64], [611, 409, -77], [651, 377, -92], [536, 342, -46], [509, 276, -64], [492, 233, -78], [476, 194, -91], [575, 315, -46], [562, 236, -59], [556, 183, -75], [551, 137, -90], [614, 318, -49], [630, 252, -78], [644, 200, -109], [657, 154, -132], [651, 338, -55], [651, 341, -96], [653, 378, -115], [657, 408, -127]]","(476, 137, 181, 345)","(566, 309)"
35,"[[648, 479, 0], [602, 467, -37], [574, 431, -55], [614, 399, -68], [657, 372, -82], [550, 325, -43], [527, 255, -60], [515, 210, -73], [504, 171, -84], [591, 304, -46], [584, 222, -58], [583, 168, -73], [583, 123, -86], [629, 313, -52], [651, 249, -80], [668, 200, -110], [683, 157, -131], [662, 338, -61], [660, 339, -98], [657, 376, -116], [656, 407, -127]]","(504, 123, 179, 356)","(593, 301)"
36,"[[647, 479, 0], [601, 465, -37], [572, 426, -55], [610, 392, -67], [655, 366, -80], [557, 314, -40], [540, 243, -57], [534, 197, -70], [527, 156, -82], [600, 296, -42], [602, 214, -54], [605, 161, -69], [607, 115, -81], [637, 307, -48], [665, 243, -75], [687, 196, -103], [706, 156, -123], [669, 335, -57], [669, 328, -93], [663, 363, -109], [658, 392, -120]]","(527, 115, 179, 364)","(616, 297)"
37,"[[645, 479, 0], [599, 461, -37], [572, 420, -55], [612, 388, -67], [660, 366, -79], [567, 305, -39], [555, 234, -56], [550, 188, -68], [545, 147, -80], [611, 291, -41], [620, 210, -54], [628, 156, -67], [634, 111, -79], [648, 306, -48], [679, 242, -75], [705, 197, -101], [726, 157, -120], [678, 337, -57], [678, 327, -91], [670, 362, -106], [663, 392, -116]]","(545, 111, 181, 368)","(635, 295)"
38,"[[634, 479, 0], [588, 456, -38], [566, 412, -57], [608, 385, -69], [654, 366, -82], [574, 299, -46], [568, 225, -63], [568, 178, -75], [569, 135, -86], [620, 291, -48], [641, 210, -65], [658, 157, -79], [671, 110, -92], [655, 310, -53], [696, 252, -84], [728, 207, -112], [754, 165, -131], [681, 344, -61], [684, 336, -97], [671, 372, -112], [658, 400, -123]]","(566, 110, 188, 369)","(660, 294)"
39,"[[628, 482, 0], [583, 456, -36], [562, 409, -53], [606, 383, -64], [656, 365, -76], [570, 299, -41], [566, 226, -58], [566, 178, -69], [567, 135, -79], [617, 292, -44], [636, 208, -62], [652, 154, -77], [666, 107, -88], [652, 310, -51], [691, 250, -84], [724, 205, -112], [753, 163, -130], [678, 346, -59], [676, 337, -98], [661, 374, -112], [649, 407, -120]]","(562, 107, 191, 375)","(657, 294)"
40,"[[630, 480, 0], [586, 459, -39], [565, 413, -57], [606, 385, -68], [657, 366, -79], [569, 299, -41], [561, 226, -58], [559, 179, -69], [559, 135, -80], [615, 290, -42], [632, 206, -59], [646, 151, -73], [658, 103, -84], [649, 307, -47], [687, 246, -80], [718, 200, -107], [744, 158, -124], [675, 342, -55], [676, 333, -94], [661, 370, -107], [648, 402, -115]]","(559, 103, 185, 377)","(651, 291)"
41,"[[635, 480, 0], [590, 462, -40], [567, 417, -59], [610, 386, -70], [661, 363, -81], [569, 301, -43], [563, 227, -59], [561, 179, -69], [561, 136, -80], [616, 290, -44], [632, 205, -60], [646, 151, -75], [659, 102, -85], [651, 307, -48], [687, 245, -82], [720, 199, -110], [749, 154, -128], [678, 341, -54], [677, 331, -95], [663, 371, -110], [652, 404, -118]]","(561, 102, 188, 378)","(655, 291)"
42,"[[642, 484, 0], [596, 465, -38], [573, 416, -55], [617, 384, -64], [667, 363, -74], [572, 303, -38], [564, 229, -53], [563, 181, -64], [563, 137, -75], [619, 291, -39], [633, 207, -53], [647, 152, -68], [658, 103, -79], [655, 306, -45], [690, 243, -76], [721, 196, -104], [748, 152, -123], [683, 339, -52], [682, 329, -91], [670, 368, -106], [660, 400, -115]]","(563, 103, 185, 381)","(655, 293)"
43,"[[652, 485, 0], [606, 466, -39], [581, 418, -55], [623, 385, -64], [672, 363, -73], [574, 306, -37], [561, 233, -52], [557, 185, -63], [553, 142, -74], [620, 292, -37], [627, 207, -51], [637, 152, -65], [645, 104, -75], [655, 306, -43], [688, 241, -72], [716, 192, -98], [739, 148, -116], [685, 338, -50], [684, 324, -87], [673, 362, -99], [664, 396, -106]]","(553, 104, 186, 381)","(646, 294)"
44,"[[656, 489, 0], [610, 472, -40], [583, 426, -57], [623, 392, -68], [670, 367, -78], [571, 313, -40], [558, 238, -55], [552, 190, -67], [546, 147, -79], [616, 296, -40], [621, 211, -53], [629, 155, -67], [635, 109, -78], [654, 307, -44], [684, 240, -73], [711, 191, -100], [733, 147, -119], [686, 337, -51], [686, 327, -89], [677, 366, -103], [671, 402, -111]]","(546, 109, 187, 380)","(639, 299)"
45,"[[662, 515, 0], [621, 507, -43], [596, 465, -61], [631, 420, -73], [672, 385, -85], [558, 355, -35], [532, 288, -51], [520, 244, -65], [508, 204, -78], [599, 332, -35], [590, 250, -49], [589, 199, -64], [584, 154, -76], [636, 336, -39], [654, 267, -68], [669, 220, -93], [680, 175, -111], [672, 360, -45], [670, 338, -81], [668, 375, -91], [669, 409, -97]]","(508, 154, 172, 361)","(594, 334)"
46,"[[663, 517, 0], [620, 507, -41], [594, 464, -56], [631, 419, -65], [669, 385, -74], [556, 360, -32], [529, 290, -46], [517, 247, -57], [504, 208, -68], [597, 337, -31], [587, 255, -42], [584, 202, -55], [580, 157, -67], [634, 343, -35], [652, 272, -61], [666, 223, -87], [677, 177, -106], [671, 366, -42], [671, 349, -76], [668, 385, -89], [666, 416, -97]]","(504, 157, 173, 360)","(590, 337)"
47,"[[662, 516, 0], [618, 508, -40], [590, 463, -56], [626, 421, -64], [667, 390, -73], [556, 359, -31], [528, 292, -45], [515, 250, -57], [501, 212, -68], [596, 336, -31], [583, 257, -41], [580, 206, -54], [574, 162, -66], [634, 341, -35], [648, 271, -60], [661, 222, -85], [669, 178, -104], [670, 363, -42], [668, 342, -75], [667, 377, -86], [665, 408, -93]]","(501, 162, 169, 354)","(585, 339)"
48,"[[651, 497, 0], [605, 484, -31], [577, 436, -44], [609, 391, -52], [649, 364, -61], [548, 339, -26], [521, 272, -37], [509, 231, -45], [497, 194, -54], [588, 318, -29], [579, 239, -36], [575, 189, -47], [571, 147, -58], [624, 323, -35], [640, 256, -57], [651, 210, -81], [662, 168, -99], [658, 344, -44], [652, 331, -73], [646, 365, -85], [645, 394, -93]]","(497, 147, 165, 350)","(579, 322)"
49,"[[645, 494, 0], [599, 481, -33], [570, 434, -45], [601, 392, -53], [642, 366, -61], [545, 336, -25], [520, 269, -36], [508, 229, -45], [495, 192, -55], [584, 316, -27], [574, 239, -35], [572, 191, -47], [567, 149, -58], [620, 321, -33], [634, 253, -56], [647, 207, -80], [656, 165, -98], [653, 343, -40], [646, 323, -71], [642, 357, -83], [640, 388, -91]]","(495, 149, 161, 345)","(575, 321)"
50,"[[639, 492, 0], [593, 480, -33], [565, 434, -45], [595, 394, -53], [631, 366, -61], [542, 332, -29], [519, 266, -40], [507, 225, -49], [493, 189, -58], [582, 314, -31], [574, 237, -40], [573, 188, -52], [569, 147, -62], [618, 321, -36], [633, 255, -61], [646, 209, -84], [657, 167, -102], [650, 345, -44], [639, 329, -76], [632, 364, -88], [629, 395, -95]]","(493, 147, 164, 345)","(575, 319)"
51,"[[622, 493, 0], [576, 473, -29], [551, 427, -41], [584, 388, -49], [626, 363, -57], [540, 328, -25], [523, 263, -36], [514, 222, -44], [504, 186, -54], [580, 316, -29], [582, 238, -39], [584, 190, -50], [584, 149, -60], [615, 327, -37], [635, 260, -61], [650, 216, -83], [662, 176, -100], [645, 352, -46], [636, 330, -75], [625, 362, -86], [618, 390, -93]]","(504, 149, 158, 344)","(583, 321)"
52,"[[614, 492, 0], [573, 469, -29], [551, 423, -42], [582, 389, -50], [624, 369, -59], [544, 331, -27], [529, 265, -40], [522, 223, -49], [514, 186, -59], [583, 320, -31], [587, 242, -42], [593, 194, -53], [595, 153, -63], [615, 332, -38], [639, 267, -62], [658, 223, -84], [673, 185, -100], [644, 359, -47], [638, 334, -75], [627, 361, -85], [618, 387, -92]]","(514, 153, 159, 339)","(593, 322)"
53,"[[596, 508, 0], [558, 481, -23], [544, 431, -31], [576, 396, -34], [612, 376, -38], [544, 343, -15], [539, 281, -24], [538, 240, -31], [537, 206, -39], [582, 339, -19], [602, 268, -29], [614, 225, -39], [623, 188, -48], [612, 353, -28], [642, 297, -51], [664, 258, -73], [682, 223, -88], [636, 380, -38], [628, 361, -66], [611, 388, -77], [598, 412, -84]]","(537, 188, 145, 320)","(609, 348)"
54,"[[591, 511, 0], [552, 486, -23], [534, 436, -31], [567, 404, -34], [606, 387, -39], [543, 348, -17], [540, 285, -26], [539, 246, -33], [539, 211, -40], [582, 343, -22], [599, 273, -32], [611, 231, -42], [622, 195, -50], [611, 358, -29], [639, 303, -53], [659, 267, -74], [679, 234, -88], [633, 386, -38], [624, 368, -66], [607, 395, -77], [597, 419, -83]]","(534, 195, 145, 316)","(606, 353)"
55,"[[589, 507, 0], [551, 482, -23], [535, 436, -33], [564, 406, -39], [601, 387, -45], [545, 350, -19], [539, 290, -30], [538, 251, -37], [538, 217, -45], [581, 347, -24], [598, 279, -36], [610, 238, -46], [620, 202, -54], [608, 362, -32], [637, 309, -56], [656, 274, -75], [674, 241, -88], [629, 391, -41], [623, 371, -68], [607, 397, -76], [597, 422, -81]]","(535, 202, 139, 305)","(604, 354)"
56,"[[577, 513, 0], [541, 489, -19], [523, 441, -24], [551, 413, -27], [587, 398, -30], [534, 358, -12], [527, 300, -20], [525, 262, -27], [523, 230, -34], [570, 354, -17], [586, 288, -25], [597, 248, -35], [606, 214, -43], [597, 368, -26], [623, 319, -47], [642, 285, -68], [661, 253, -82], [618, 396, -35], [607, 387, -63], [592, 415, -74], [585, 438, -80]]","(523, 214, 138, 299)","(592, 363)"
57,"[[577, 513, 0], [540, 488, -21], [523, 444, -30], [550, 416, -35], [585, 398, -41], [532, 360, -18], [528, 304, -29], [527, 266, -37], [526, 233, -45], [568, 357, -23], [585, 290, -35], [597, 249, -46], [607, 214, -54], [595, 372, -32], [621, 321, -56], [639, 286, -76], [657, 253, -89], [616, 401, -42], [609, 384, -70], [594, 410, -79], [585, 434, -84]]","(523, 214, 134, 299)","(590, 363)"
58,"[[580, 516, 0], [542, 492, -18], [523, 445, -23], [549, 417, -26], [584, 400, -29], [529, 366, -9], [521, 310, -18], [518, 274, -26], [516, 241, -34], [564, 360, -16], [576, 294, -26], [586, 253, -37], [593, 217, -44], [591, 373, -26], [614, 322, -48], [630, 286, -68], [646, 252, -81], [613, 401, -36], [604, 385, -63], [591, 413, -71], [585, 438, -74]]","(516, 217, 130, 299)","(581, 366)"
59,"[[582, 518, 0], [543, 495, -21], [524, 451, -28], [551, 420, -33], [584, 400, -38], [525, 368, -15], [516, 311, -25], [514, 273, -33], [511, 240, -41], [561, 361, -21], [570, 295, -31], [579, 253, -42], [585, 218, -50], [588, 374, -29], [610, 322, -52], [626, 285, -71], [641, 250, -84], [611, 401, -39], [603, 383, -66], [592, 411, -73], [586, 436, -77]]","(511, 218, 130, 300)","(576, 368)"
60,"[[606, 524, 0], [566, 512, -28], [539, 472, -38], [557, 432, -43], [583, 400, -49], [518, 390, -19], [496, 334, -30], [487, 299, -41], [478, 267, -50], [549, 375, -20], [540, 305, -31], [537, 264, -44], [533, 229, -52], [579, 380, -25], [587, 323, -48], [594, 284, -68], [601, 247, -81], [608, 400, -32], [596, 382, -60], [590, 412, -67], [593, 439, -69]]","(478, 229, 130, 295)","(543, 376)"
61,"[[612, 525, 0], [571, 514, -23], [542, 476, -31], [560, 436, -35], [587, 408, -40], [516, 395, -14], [490, 340, -23], [478, 304, -31], [466, 273, -39], [547, 378, -18], [536, 310, -27], [530, 269, -37], [522, 235, -45], [577, 381, -25], [584, 325, -44], [589, 287, -62], [592, 251, -74], [606, 399, -33], [598, 379, -56], [596, 407, -61], [597, 431, -64]]","(466, 235, 146, 290)","(539, 380)"
62,"[[617, 523, 0], [574, 516, -25], [544, 479, -33], [560, 439, -39], [585, 410, -44], [514, 398, -16], [487, 346, -25], [473, 312, -34], [460, 281, -42], [544, 380, -18], [532, 314, -27], [526, 273, -37], [518, 238, -45], [574, 381, -24], [577, 324, -44], [581, 286, -62], [582, 249, -75], [603, 396, -32], [594, 377, -56], [593, 407, -62], [595, 432, -66]]","(460, 238, 157, 285)","(538, 380)"
63,"[[619, 523, 0], [575, 517, -26], [544, 484, -37], [561, 444, -44], [586, 414, -52], [512, 404, -20], [484, 351, -31], [469, 317, -39], [456, 287, -48], [543, 385, -23], [529, 317, -32], [521, 276, -43], [512, 240, -52], [574, 385, -29], [577, 327, -49], [580, 288, -69], [581, 252, -83], [604, 398, -37], [596, 382, -62], [595, 411, -70], [595, 435, -75]]","(456, 240, 163, 283)","(537, 381)"
