,lmList,bbox,center
16,"[[706, 536, 0], [650, 526, -29], [590, 476, -46], [573, 413, -65], [591, 360, -82], [579, 381, -16], [552, 306, -50], [542, 259, -66], [540, 213, -76], [621, 368, -20], [604, 348, -70], [617, 417, -72], [626, 436, -60], [664, 366, -30], [651, 361, -79], [657, 431, -60], [661, 443, -34], [707, 374, -44], [692, 376, -71], [691, 428, -57], [694, 439, -38]]","(540, 213, 167, 323)","(623, 374)"
17,"[[716, 530, 0], [659, 525, -26], [599, 474, -44], [584, 408, -64], [599, 355, -82], [585, 379, -16], [557, 307, -51], [545, 260, -66], [539, 214, -75], [628, 366, -21], [614, 348, -69], [629, 422, -65], [636, 434, -50], [672, 363, -33], [661, 357, -81], [668, 429, -57], [671, 437, -28], [714, 370, -48], [700, 363, -74], [700, 417, -55], [705, 427, -34]]","(539, 214, 177, 316)","(627, 372)"
18,"[[716, 530, 0], [659, 522, -27], [600, 474, -45], [587, 412, -65], [602, 360, -83], [586, 377, -17], [556, 306, -52], [544, 257, -71], [539, 210, -83], [629, 363, -22], [613, 348, -71], [625, 419, -74], [634, 436, -63], [673, 361, -33], [660, 359, -80], [665, 429, -60], [670, 442, -35], [715, 370, -48], [699, 372, -74], [698, 425, -59], [702, 436, -40]]","(539, 210, 177, 320)","(627, 370)"
19,"[[718, 531, 0], [661, 523, -30], [601, 477, -49], [587, 414, -70], [600, 361, -87], [585, 381, -19], [553, 308, -56], [542, 261, -74], [538, 214, -85], [628, 368, -23], [614, 350, -74], [628, 421, -76], [636, 435, -63], [672, 365, -33], [662, 361, -83], [668, 432, -63], [671, 442, -37], [715, 371, -47], [703, 375, -76], [702, 428, -61], [703, 437, -42]]","(538, 214, 180, 317)","(628, 372)"
20,"[[718, 531, 0], [661, 523, -28], [602, 477, -46], [587, 414, -67], [602, 361, -85], [586, 381, -18], [555, 310, -53], [543, 263, -71], [538, 217, -83], [629, 367, -22], [613, 350, -71], [627, 421, -72], [635, 436, -60], [673, 364, -33], [661, 359, -79], [667, 430, -58], [670, 441, -32], [715, 370, -48], [701, 371, -73], [700, 423, -57], [702, 434, -37]]","(538, 217, 180, 314)","(628, 374)"
21,"[[719, 529, 0], [661, 524, -26], [599, 475, -43], [585, 410, -63], [604, 358, -81], [585, 377, -15], [555, 309, -50], [543, 261, -68], [539, 216, -79], [628, 361, -20], [610, 353, -66], [626, 425, -64], [635, 436, -50], [671, 357, -31], [658, 359, -76], [664, 431, -53], [670, 440, -26], [713, 365, -47], [699, 370, -72], [698, 423, -56], [702, 431, -37]]","(539, 216, 180, 313)","(629, 372)"
22,"[[720, 526, 0], [664, 516, -30], [605, 469, -50], [588, 409, -70], [602, 358, -88], [588, 378, -18], [557, 306, -55], [545, 259, -71], [540, 212, -82], [631, 364, -22], [615, 344, -73], [631, 413, -74], [639, 427, -61], [675, 360, -33], [664, 356, -82], [672, 424, -62], [675, 432, -36], [718, 366, -47], [705, 365, -74], [706, 416, -59], [708, 425, -41]]","(540, 212, 180, 314)","(630, 369)"
23,"[[721, 524, 0], [664, 518, -26], [603, 472, -44], [589, 410, -64], [604, 357, -81], [588, 375, -18], [555, 304, -54], [542, 257, -72], [537, 212, -83], [631, 363, -23], [613, 346, -73], [630, 416, -73], [639, 429, -61], [674, 361, -35], [661, 354, -82], [668, 424, -60], [673, 433, -34], [717, 367, -50], [702, 366, -76], [701, 418, -60], [704, 427, -40]]","(537, 212, 184, 312)","(629, 368)"
24,"[[737, 515, 0], [680, 510, -31], [614, 471, -50], [588, 414, -69], [598, 361, -85], [585, 381, -16], [545, 314, -54], [532, 270, -72], [525, 224, -82], [624, 361, -19], [610, 352, -72], [632, 415, -75], [638, 422, -63], [667, 351, -29], [660, 359, -79], [674, 422, -61], [675, 424, -36], [709, 351, -43], [702, 368, -70], [708, 416, -57], [709, 418, -40]]","(525, 224, 212, 291)","(631, 369)"
25,"[[740, 514, 0], [682, 509, -28], [617, 470, -46], [590, 416, -66], [596, 363, -84], [586, 383, -13], [544, 318, -51], [527, 272, -69], [519, 226, -80], [626, 364, -18], [606, 350, -70], [631, 415, -72], [641, 427, -61], [669, 354, -30], [655, 356, -79], [673, 420, -60], [679, 429, -34], [712, 354, -46], [697, 361, -72], [705, 410, -57], [709, 418, -38]]","(519, 226, 221, 288)","(629, 370)"
26,"[[743, 509, 0], [688, 508, -29], [621, 471, -48], [593, 417, -68], [599, 364, -86], [586, 382, -15], [544, 317, -51], [526, 272, -68], [517, 225, -77], [625, 360, -19], [607, 353, -69], [635, 417, -70], [645, 427, -57], [668, 348, -30], [657, 357, -79], [676, 422, -60], [682, 428, -34], [711, 347, -45], [699, 360, -72], [708, 411, -58], [713, 417, -40]]","(517, 225, 226, 284)","(630, 367)"
27,"[[749, 507, 0], [692, 507, -31], [629, 471, -50], [603, 418, -71], [607, 365, -90], [594, 388, -19], [548, 320, -56], [532, 273, -76], [521, 227, -88], [636, 368, -23], [617, 353, -79], [641, 414, -87], [652, 432, -78], [678, 359, -34], [665, 356, -86], [685, 418, -71], [690, 430, -48], [721, 356, -48], [707, 359, -77], [716, 407, -64], [720, 418, -46]]","(521, 227, 228, 280)","(635, 367)"
28,"[[748, 506, 0], [694, 507, -32], [631, 472, -51], [604, 420, -71], [610, 368, -89], [594, 386, -20], [548, 318, -58], [531, 271, -77], [521, 224, -88], [634, 367, -22], [620, 355, -78], [645, 417, -84], [654, 431, -74], [676, 357, -32], [668, 360, -84], [687, 422, -70], [690, 429, -46], [717, 352, -45], [708, 361, -74], [718, 409, -62], [721, 416, -45]]","(521, 224, 227, 283)","(634, 365)"
29,"[[747, 506, 0], [691, 507, -31], [630, 473, -49], [604, 421, -68], [610, 370, -84], [592, 384, -18], [548, 317, -54], [530, 271, -73], [520, 226, -85], [632, 364, -21], [621, 356, -75], [644, 415, -82], [652, 430, -73], [674, 353, -30], [668, 363, -80], [686, 421, -68], [688, 429, -46], [716, 351, -43], [709, 365, -71], [718, 412, -61], [719, 419, -45]]","(520, 226, 227, 281)","(633, 366)"
30,"[[745, 511, 0], [690, 510, -28], [627, 474, -44], [601, 422, -61], [610, 371, -76], [592, 386, -17], [548, 318, -51], [532, 271, -71], [521, 226, -83], [633, 368, -22], [621, 353, -75], [644, 411, -84], [652, 431, -78], [675, 359, -31], [668, 361, -80], [685, 420, -69], [688, 432, -48], [717, 358, -44], [708, 363, -72], [716, 409, -61], [717, 419, -45]]","(521, 226, 224, 285)","(633, 368)"
31,"[[746, 513, 0], [689, 513, -26], [625, 476, -41], [601, 422, -59], [611, 372, -74], [591, 387, -15], [547, 319, -51], [531, 273, -70], [521, 227, -82], [632, 368, -21], [617, 357, -73], [642, 418, -80], [652, 434, -72], [674, 359, -32], [663, 362, -80], [683, 423, -66], [688, 432, -43], [716, 357, -46], [703, 364, -73], [713, 412, -60], [717, 420, -43]]","(521, 227, 225, 286)","(633, 370)"
32,"[[740, 517, 0], [685, 515, -28], [621, 479, -46], [596, 423, -65], [605, 371, -82], [586, 388, -17], [546, 318, -53], [531, 269, -73], [524, 222, -85], [627, 373, -21], [616, 356, -72], [639, 420, -78], [645, 434, -68], [669, 365, -31], [662, 359, -79], [678, 422, -63], [680, 432, -39], [711, 363, -44], [701, 361, -71], [708, 410, -57], [709, 420, -39]]","(524, 222, 216, 295)","(632, 369)"
33,"[[738, 518, 0], [682, 513, -27], [618, 475, -45], [593, 420, -65], [604, 368, -83], [586, 382, -12], [549, 316, -47], [536, 270, -64], [529, 224, -75], [625, 364, -17], [609, 355, -65], [631, 421, -67], [639, 432, -56], [667, 356, -28], [658, 360, -74], [672, 426, -56], [677, 434, -31], [709, 357, -43], [698, 365, -67], [703, 415, -52], [706, 424, -33]]","(529, 224, 209, 294)","(633, 371)"
34,"[[731, 523, 0], [677, 513, -24], [616, 467, -39], [604, 403, -58], [623, 354, -74], [598, 374, -11], [574, 301, -48], [566, 256, -66], [567, 208, -75], [643, 368, -18], [631, 340, -68], [646, 412, -67], [650, 420, -54], [685, 368, -32], [677, 351, -80], [683, 419, -59], [683, 424, -32], [727, 373, -50], [714, 361, -72], [714, 410, -53], [716, 417, -32]]","(566, 208, 165, 315)","(648, 365)"
35,"[[725, 525, 0], [676, 511, -23], [620, 460, -38], [614, 395, -55], [640, 352, -70], [614, 365, -15], [597, 286, -51], [596, 241, -68], [601, 196, -78], [659, 365, -22], [651, 335, -71], [657, 407, -71], [660, 417, -58], [701, 371, -36], [693, 353, -81], [691, 419, -61], [691, 425, -36], [741, 382, -52], [729, 368, -74], [722, 415, -56], [724, 423, -36]]","(596, 196, 145, 329)","(668, 360)"
36,"[[724, 522, 0], [674, 509, -23], [621, 455, -36], [621, 393, -52], [650, 353, -65], [619, 361, -17], [606, 284, -51], [609, 239, -66], [617, 194, -76], [664, 360, -22], [659, 338, -67], [661, 408, -66], [661, 417, -54], [705, 365, -34], [702, 356, -77], [697, 423, -56], [695, 426, -32], [745, 375, -48], [738, 372, -70], [729, 419, -54], [728, 425, -36]]","(606, 194, 139, 328)","(675, 358)"
37,"[[722, 533, 0], [673, 512, -22], [626, 460, -33], [624, 398, -43], [660, 362, -50], [627, 365, -18], [619, 284, -57], [626, 239, -81], [637, 195, -96], [672, 372, -22], [668, 339, -66], [668, 410, -67], [666, 427, -57], [712, 382, -32], [711, 357, -73], [703, 424, -53], [699, 438, -30], [749, 397, -45], [748, 377, -65], [735, 422, -48], [730, 437, -29]]","(619, 195, 130, 338)","(684, 364)"
38,"[[715, 531, 0], [668, 513, -22], [620, 457, -34], [623, 396, -49], [659, 361, -61], [626, 363, -17], [621, 284, -52], [628, 241, -70], [639, 196, -81], [671, 368, -22], [666, 342, -69], [665, 410, -71], [666, 424, -60], [712, 378, -34], [709, 363, -77], [701, 428, -59], [699, 437, -35], [751, 392, -48], [746, 379, -71], [733, 427, -55], [730, 439, -38]]","(620, 196, 131, 335)","(685, 363)"
39,"[[717, 533, 0], [671, 517, -25], [621, 460, -39], [622, 398, -55], [658, 364, -67], [626, 363, -17], [621, 284, -53], [628, 240, -70], [640, 195, -81], [671, 365, -21], [667, 341, -68], [665, 411, -67], [665, 420, -55], [712, 373, -31], [711, 367, -75], [700, 431, -56], [697, 434, -31], [751, 387, -45], [748, 385, -68], [734, 432, -55], [730, 438, -38]]","(621, 195, 130, 338)","(686, 364)"
40,"[[711, 531, 0], [664, 511, -23], [617, 458, -35], [620, 399, -48], [654, 364, -58], [622, 362, -17], [619, 283, -54], [628, 240, -74], [640, 195, -87], [666, 367, -21], [664, 343, -67], [661, 412, -68], [660, 422, -58], [706, 376, -32], [707, 363, -73], [695, 427, -54], [692, 433, -31], [744, 390, -46], [743, 382, -66], [728, 428, -51], [722, 438, -34]]","(617, 195, 127, 336)","(680, 363)"
41,"[[710, 528, 0], [661, 509, -21], [616, 455, -33], [620, 396, -47], [653, 361, -58], [621, 361, -16], [618, 282, -51], [628, 239, -71], [639, 195, -84], [665, 365, -21], [663, 341, -66], [659, 406, -69], [658, 422, -61], [705, 374, -31], [705, 364, -72], [693, 427, -55], [689, 437, -33], [742, 389, -45], [741, 385, -66], [725, 430, -52], [718, 441, -36]]","(616, 195, 126, 333)","(679, 361)"
42,"[[701, 525, 0], [653, 506, -19], [607, 450, -31], [612, 394, -45], [645, 360, -57], [618, 361, -16], [615, 283, -49], [624, 241, -69], [636, 197, -82], [660, 366, -22], [655, 341, -68], [653, 405, -72], [653, 421, -65], [699, 376, -33], [695, 362, -73], [685, 423, -56], [684, 434, -34], [736, 389, -46], [730, 379, -67], [715, 425, -52], [712, 436, -35]]","(607, 197, 129, 328)","(671, 361)"
43,"[[700, 525, 0], [654, 508, -24], [607, 451, -37], [612, 392, -51], [646, 357, -62], [617, 361, -20], [614, 282, -54], [622, 240, -72], [633, 196, -83], [660, 368, -23], [657, 339, -69], [653, 406, -70], [654, 420, -59], [699, 378, -33], [698, 361, -76], [687, 425, -58], [685, 433, -34], [736, 394, -46], [733, 378, -69], [719, 424, -54], [715, 436, -36]]","(607, 196, 129, 329)","(671, 360)"
44,"[[707, 521, 0], [660, 507, -24], [611, 450, -36], [614, 388, -50], [647, 352, -61], [618, 361, -20], [607, 285, -55], [610, 242, -72], [618, 197, -83], [660, 364, -24], [654, 337, -68], [654, 405, -66], [658, 416, -54], [700, 372, -34], [696, 356, -76], [687, 422, -56], [687, 429, -32], [737, 385, -47], [731, 370, -70], [719, 418, -54], [718, 430, -37]]","(607, 197, 130, 324)","(672, 359)"
45,"[[713, 522, 0], [665, 507, -28], [615, 454, -44], [614, 395, -60], [642, 352, -73], [616, 365, -22], [601, 288, -58], [601, 245, -75], [607, 200, -86], [659, 365, -25], [655, 338, -72], [655, 404, -72], [656, 416, -61], [700, 372, -34], [697, 359, -79], [689, 423, -60], [687, 428, -37], [739, 384, -46], [732, 372, -70], [722, 419, -56], [719, 429, -38]]","(601, 200, 138, 322)","(670, 361)"
46,"[[717, 520, 0], [667, 507, -27], [616, 456, -42], [615, 399, -58], [639, 355, -72], [615, 372, -23], [593, 295, -56], [589, 251, -73], [589, 205, -85], [658, 370, -26], [649, 343, -74], [654, 406, -79], [659, 425, -71], [698, 375, -35], [692, 358, -80], [689, 421, -63], [690, 433, -41], [737, 386, -46], [727, 370, -72], [719, 418, -58], [719, 431, -41]]","(589, 205, 148, 315)","(663, 362)"
47,"[[738, 527, 0], [686, 505, -28], [639, 461, -43], [632, 406, -58], [656, 361, -69], [625, 376, -21], [598, 303, -60], [590, 259, -82], [588, 214, -95], [669, 372, -23], [663, 344, -69], [668, 408, -69], [670, 421, -58], [711, 376, -32], [706, 361, -73], [704, 422, -55], [702, 427, -31], [749, 385, -45], [744, 375, -64], [734, 418, -49], [731, 427, -31]]","(588, 214, 161, 313)","(668, 370)"
48,"[[741, 526, 0], [691, 508, -23], [641, 461, -38], [636, 405, -53], [660, 361, -65], [628, 375, -19], [602, 305, -53], [593, 261, -73], [591, 216, -85], [671, 371, -22], [665, 346, -64], [672, 412, -65], [675, 426, -56], [712, 374, -32], [707, 358, -71], [705, 421, -53], [706, 432, -32], [750, 383, -44], [742, 368, -63], [734, 415, -47], [734, 427, -29]]","(591, 216, 159, 310)","(670, 371)"
49,"[[733, 518, 0], [686, 501, -23], [637, 454, -38], [635, 399, -54], [658, 356, -68], [625, 368, -18], [601, 300, -50], [593, 258, -68], [592, 214, -79], [667, 364, -22], [662, 346, -64], [668, 408, -66], [670, 418, -58], [708, 368, -31], [704, 359, -71], [702, 420, -55], [702, 426, -34], [746, 377, -44], [738, 368, -64], [732, 415, -50], [732, 424, -33]]","(592, 214, 154, 304)","(669, 366)"
50,"[[731, 516, 0], [683, 497, -23], [636, 452, -39], [633, 398, -55], [657, 355, -70], [627, 370, -18], [600, 299, -52], [593, 257, -71], [590, 213, -83], [668, 368, -22], [661, 344, -67], [667, 406, -70], [671, 419, -62], [708, 371, -32], [703, 355, -72], [701, 416, -55], [703, 424, -33], [745, 380, -44], [737, 365, -64], [730, 410, -48], [731, 422, -31]]","(590, 213, 155, 303)","(667, 364)"
51,"[[730, 512, 0], [682, 496, -25], [635, 450, -41], [632, 396, -58], [652, 352, -72], [624, 368, -20], [598, 297, -53], [591, 256, -71], [589, 212, -82], [666, 365, -23], [660, 341, -67], [666, 402, -70], [669, 415, -62], [706, 368, -32], [702, 353, -73], [700, 414, -57], [700, 423, -35], [744, 377, -43], [736, 363, -65], [729, 408, -50], [729, 421, -33]]","(589, 212, 155, 300)","(666, 362)"
52,"[[727, 508, 0], [679, 491, -25], [632, 445, -40], [631, 390, -55], [652, 347, -67], [622, 364, -19], [596, 294, -53], [589, 253, -72], [588, 209, -82], [664, 363, -22], [657, 337, -65], [663, 399, -66], [666, 410, -56], [704, 367, -30], [700, 349, -71], [698, 409, -54], [697, 416, -31], [741, 376, -42], [735, 360, -63], [728, 404, -47], [727, 416, -29]]","(588, 209, 153, 299)","(664, 358)"
53,"[[727, 507, 0], [679, 491, -24], [632, 445, -40], [628, 390, -56], [650, 347, -69], [624, 365, -19], [598, 295, -53], [591, 254, -71], [590, 211, -82], [665, 362, -23], [657, 336, -67], [663, 399, -69], [667, 412, -59], [704, 365, -31], [699, 349, -73], [697, 411, -55], [698, 419, -33], [741, 373, -43], [733, 359, -64], [726, 404, -48], [727, 416, -30]]","(590, 211, 151, 296)","(665, 359)"
54,"[[713, 517, 0], [666, 495, -21], [623, 443, -32], [627, 389, -44], [659, 352, -53], [626, 362, -15], [618, 288, -49], [623, 246, -69], [631, 204, -81], [669, 366, -21], [667, 336, -63], [665, 399, -67], [663, 415, -59], [707, 375, -31], [707, 357, -71], [700, 417, -56], [696, 427, -35], [744, 389, -45], [741, 372, -63], [730, 414, -48], [726, 426, -30]]","(618, 204, 126, 313)","(681, 360)"
55,"[[714, 519, 0], [666, 496, -22], [624, 442, -34], [630, 386, -47], [661, 349, -57], [631, 361, -14], [629, 287, -47], [637, 245, -66], [649, 201, -76], [673, 368, -19], [672, 334, -62], [667, 398, -65], [665, 414, -55], [711, 378, -29], [712, 356, -71], [700, 417, -55], [697, 428, -32], [748, 393, -42], [745, 371, -63], [732, 414, -47], [729, 428, -28]]","(624, 201, 124, 318)","(686, 360)"
56,"[[707, 517, 0], [661, 496, -22], [620, 438, -33], [630, 383, -45], [664, 348, -55], [632, 357, -14], [634, 284, -45], [645, 244, -61], [658, 202, -71], [674, 363, -19], [675, 337, -62], [667, 400, -65], [664, 415, -56], [712, 375, -29], [714, 360, -71], [700, 421, -56], [695, 429, -35], [749, 391, -41], [746, 376, -63], [732, 420, -49], [727, 431, -33]]","(620, 202, 129, 315)","(684, 359)"
57,"[[705, 525, 0], [657, 500, -24], [620, 443, -38], [629, 387, -51], [664, 352, -62], [633, 362, -16], [639, 287, -52], [653, 246, -71], [670, 204, -83], [675, 370, -20], [676, 340, -65], [667, 403, -67], [665, 418, -57], [713, 383, -29], [715, 366, -71], [700, 425, -54], [696, 433, -30], [748, 400, -42], [748, 385, -63], [732, 426, -48], [726, 437, -30]]","(620, 204, 128, 321)","(684, 364)"
58,"[[704, 526, 0], [658, 503, -22], [618, 444, -35], [628, 386, -48], [666, 353, -59], [634, 363, -14], [640, 288, -47], [653, 248, -64], [670, 206, -74], [676, 372, -18], [675, 340, -63], [665, 404, -65], [666, 420, -55], [713, 384, -29], [714, 364, -71], [698, 424, -53], [696, 435, -30], [748, 401, -42], [748, 381, -63], [731, 424, -47], [726, 438, -29]]","(618, 206, 130, 320)","(683, 366)"
59,"[[710, 528, 0], [663, 510, -23], [621, 448, -35], [630, 389, -48], [666, 354, -59], [636, 364, -15], [642, 290, -47], [654, 249, -63], [670, 207, -73], [678, 369, -19], [678, 343, -63], [669, 409, -63], [669, 421, -52], [717, 380, -29], [717, 367, -71], [701, 428, -52], [699, 435, -29], [753, 397, -42], [750, 384, -65], [733, 429, -50], [730, 439, -33]]","(621, 207, 132, 321)","(687, 367)"
60,"[[711, 529, 0], [665, 508, -24], [624, 448, -36], [632, 392, -48], [667, 357, -58], [637, 364, -15], [643, 289, -49], [656, 248, -66], [671, 205, -76], [680, 371, -19], [678, 343, -64], [671, 408, -66], [671, 422, -55], [718, 383, -29], [718, 368, -72], [704, 429, -55], [702, 436, -32], [755, 400, -42], [753, 384, -65], [737, 428, -50], [733, 439, -32]]","(624, 205, 131, 324)","(689, 367)"
61,"[[712, 529, 0], [665, 508, -22], [624, 449, -35], [635, 390, -48], [672, 357, -58], [639, 364, -15], [644, 290, -49], [655, 249, -67], [671, 206, -78], [682, 371, -19], [680, 344, -63], [671, 410, -63], [671, 421, -53], [720, 382, -30], [720, 368, -72], [703, 429, -53], [701, 435, -30], [756, 399, -44], [753, 387, -65], [735, 431, -50], [731, 441, -33]]","(624, 206, 132, 323)","(690, 367)"
62,"[[725, 532, 0], [678, 510, -25], [635, 453, -39], [641, 396, -55], [674, 359, -68], [642, 368, -17], [636, 291, -52], [643, 249, -71], [654, 204, -82], [685, 372, -21], [685, 347, -69], [679, 410, -73], [679, 421, -64], [725, 382, -31], [725, 371, -75], [712, 430, -57], [709, 433, -35], [763, 396, -44], [760, 388, -67], [744, 432, -53], [740, 439, -36]]","(635, 204, 128, 328)","(699, 368)"
63,"[[731, 540, 0], [684, 516, -24], [638, 461, -39], [639, 401, -54], [673, 361, -66], [640, 373, -18], [627, 297, -57], [630, 252, -78], [639, 207, -90], [684, 378, -22], [680, 349, -67], [678, 418, -66], [680, 428, -55], [724, 386, -32], [724, 367, -73], [712, 430, -52], [712, 437, -27], [763, 400, -45], [760, 382, -66], [745, 426, -48], [743, 438, -29]]","(627, 207, 136, 333)","(695, 373)"
