,lmList,bbox,center
10,"[[613, 382, 0], [559, 361, -11], [526, 307, -13], [517, 259, -17], [498, 232, -16], [558, 264, 5], [564, 227, -11], [569, 262, -19], [572, 290, -20], [591, 260, 4], [597, 231, -19], [596, 279, -28], [593, 308, -26], [623, 258, 0], [629, 221, -24], [623, 265, -22], [616, 299, -13], [650, 261, -6], [667, 216, -19], [676, 188, -22], [683, 158, -20]]","(498, 158, 185, 224)","(590, 270)"
11,"[[615, 382, 0], [560, 360, -11], [526, 305, -12], [516, 257, -14], [498, 231, -13], [558, 263, 8], [563, 226, -8], [569, 261, -16], [573, 289, -17], [592, 259, 7], [596, 231, -16], [597, 277, -25], [595, 307, -24], [623, 257, 3], [629, 222, -21], [623, 266, -20], [616, 300, -11], [651, 260, -2], [667, 215, -16], [676, 187, -18], [683, 158, -16]]","(498, 158, 185, 224)","(590, 270)"
12,"[[614, 382, 0], [560, 359, -10], [526, 305, -10], [516, 258, -13], [497, 232, -12], [558, 263, 7], [563, 226, -9], [571, 260, -17], [575, 288, -18], [592, 259, 5], [597, 231, -20], [598, 277, -29], [596, 310, -27], [624, 258, 0], [631, 221, -24], [625, 262, -24], [618, 296, -16], [651, 260, -6], [666, 214, -19], [676, 186, -22], [682, 157, -20]]","(497, 157, 185, 225)","(589, 269)"
13,"[[615, 381, 0], [561, 362, -14], [525, 309, -18], [515, 261, -23], [495, 234, -24], [557, 265, 4], [562, 225, -14], [567, 259, -23], [571, 287, -24], [590, 260, 3], [595, 230, -23], [595, 278, -32], [594, 309, -31], [621, 257, 0], [628, 219, -27], [622, 262, -26], [616, 296, -17], [649, 259, -6], [664, 213, -21], [673, 184, -24], [679, 155, -22]]","(495, 155, 184, 226)","(587, 268)"
14,"[[616, 381, 0], [562, 361, -13], [526, 309, -15], [514, 262, -19], [495, 233, -20], [557, 265, 5], [561, 226, -13], [568, 259, -21], [573, 287, -22], [591, 259, 4], [596, 229, -23], [597, 276, -33], [596, 309, -31], [622, 257, 0], [628, 220, -27], [624, 262, -28], [618, 297, -18], [649, 258, -6], [663, 211, -21], [672, 182, -24], [678, 152, -22]]","(495, 152, 183, 229)","(586, 266)"
15,"[[628, 372, 0], [573, 362, -21], [528, 314, -29], [505, 267, -36], [478, 247, -40], [554, 264, -5], [558, 225, -24], [571, 261, -31], [576, 288, -31], [587, 254, -3], [593, 224, -29], [601, 273, -36], [600, 303, -32], [618, 248, -4], [624, 210, -30], [627, 254, -29], [623, 287, -18], [646, 247, -7], [653, 200, -21], [659, 170, -23], [662, 140, -20]]","(478, 140, 184, 232)","(570, 256)"
16,"[[634, 372, 0], [578, 360, -19], [531, 313, -23], [507, 268, -29], [480, 246, -30], [556, 263, 0], [560, 224, -21], [572, 258, -31], [578, 286, -32], [589, 253, 1], [595, 223, -27], [605, 271, -36], [607, 303, -34], [620, 246, -1], [625, 210, -29], [629, 255, -30], [628, 290, -20], [647, 244, -5], [652, 196, -20], [656, 167, -22], [657, 137, -19]]","(480, 137, 177, 235)","(568, 254)"
17,"[[643, 367, 0], [587, 358, -22], [538, 312, -29], [511, 266, -36], [482, 243, -38], [559, 257, -6], [566, 219, -27], [580, 255, -37], [585, 284, -39], [593, 246, -3], [601, 218, -30], [613, 267, -40], [612, 299, -38], [625, 240, -4], [630, 205, -31], [637, 250, -31], [635, 285, -21], [654, 239, -6], [656, 191, -21], [660, 161, -23], [660, 131, -19]]","(482, 131, 178, 236)","(571, 249)"
18,"[[640, 367, 0], [585, 356, -21], [537, 311, -28], [510, 267, -36], [481, 244, -39], [558, 257, -5], [566, 219, -27], [580, 254, -37], [584, 283, -38], [592, 246, -2], [600, 218, -31], [611, 267, -40], [611, 300, -39], [624, 240, -4], [630, 203, -33], [636, 248, -34], [634, 282, -24], [651, 239, -8], [656, 190, -23], [660, 161, -26], [661, 132, -22]]","(481, 132, 180, 235)","(571, 249)"
19,"[[636, 367, 0], [580, 355, -19], [533, 309, -25], [507, 264, -31], [479, 243, -32], [555, 256, -2], [564, 219, -23], [577, 255, -32], [580, 284, -33], [589, 246, 0], [599, 218, -28], [609, 268, -37], [609, 301, -35], [621, 240, -2], [628, 205, -31], [633, 250, -31], [631, 285, -21], [649, 239, -6], [655, 191, -21], [660, 161, -23], [660, 132, -20]]","(479, 132, 181, 235)","(569, 249)"
20,"[[634, 368, 0], [578, 356, -17], [531, 308, -21], [506, 264, -26], [479, 242, -28], [556, 257, -1], [563, 218, -22], [575, 252, -31], [578, 281, -32], [590, 248, 0], [598, 218, -28], [607, 267, -38], [607, 301, -35], [622, 242, -3], [628, 206, -32], [633, 249, -32], [631, 284, -23], [649, 241, -8], [655, 192, -23], [660, 163, -26], [661, 134, -22]]","(479, 134, 182, 234)","(570, 251)"
21,"[[627, 373, 0], [572, 356, -17], [529, 305, -20], [507, 261, -25], [483, 236, -25], [560, 256, 0], [567, 218, -19], [576, 249, -27], [580, 276, -28], [595, 249, 0], [603, 221, -27], [607, 269, -38], [605, 302, -38], [626, 246, -3], [635, 210, -31], [635, 251, -34], [629, 286, -26], [653, 247, -7], [666, 201, -24], [676, 172, -29], [682, 144, -28]]","(483, 144, 199, 229)","(582, 258)"
22,"[[621, 378, 0], [566, 358, -18], [525, 306, -23], [506, 259, -28], [485, 231, -30], [559, 256, 0], [570, 219, -18], [578, 251, -26], [579, 278, -27], [595, 250, 0], [605, 223, -26], [606, 271, -37], [602, 304, -36], [627, 248, -3], [638, 212, -31], [635, 254, -33], [627, 289, -25], [654, 252, -7], [671, 206, -24], [684, 178, -29], [693, 151, -27]]","(485, 151, 208, 227)","(589, 264)"
23,"[[592, 398, 0], [538, 367, -13], [507, 308, -16], [496, 260, -20], [478, 230, -20], [555, 265, 2], [564, 228, -15], [560, 265, -22], [558, 292, -24], [589, 267, 1], [598, 238, -25], [589, 286, -34], [583, 315, -33], [620, 270, -3], [632, 234, -30], [618, 275, -30], [608, 307, -23], [647, 278, -9], [673, 234, -28], [690, 206, -34], [705, 178, -34]]","(478, 178, 227, 220)","(591, 288)"
24,"[[584, 400, 0], [531, 367, -13], [503, 309, -17], [493, 261, -23], [473, 233, -25], [551, 269, 4], [558, 229, -15], [554, 265, -22], [553, 295, -23], [585, 270, 2], [592, 240, -24], [581, 287, -32], [577, 316, -29], [617, 274, -3], [629, 236, -31], [613, 277, -29], [603, 310, -19], [644, 281, -10], [673, 239, -28], [691, 211, -32], [707, 182, -31]]","(473, 182, 234, 218)","(590, 291)"
25,"[[584, 403, 0], [530, 373, -14], [500, 312, -18], [489, 262, -25], [468, 236, -27], [547, 270, 3], [555, 229, -16], [551, 267, -23], [550, 297, -24], [582, 270, 2], [588, 241, -25], [578, 289, -31], [573, 317, -28], [614, 274, -3], [624, 237, -32], [609, 280, -29], [597, 313, -18], [642, 282, -11], [670, 240, -28], [689, 213, -32], [704, 184, -30]]","(468, 184, 236, 219)","(586, 293)"
26,"[[578, 409, 0], [525, 378, -14], [493, 315, -18], [480, 265, -24], [456, 239, -26], [539, 275, 0], [546, 234, -17], [544, 270, -25], [541, 301, -26], [574, 276, 0], [579, 245, -26], [570, 294, -34], [564, 325, -32], [607, 279, -5], [617, 239, -31], [603, 281, -29], [591, 315, -20], [635, 286, -11], [662, 241, -27], [679, 213, -31], [692, 182, -30]]","(456, 182, 236, 227)","(574, 295)"
27,"[[580, 410, 0], [524, 378, -11], [492, 316, -12], [481, 266, -15], [461, 239, -15], [540, 276, 8], [545, 234, -10], [542, 272, -18], [543, 303, -19], [575, 276, 6], [579, 246, -21], [569, 295, -30], [566, 327, -28], [607, 280, 0], [617, 239, -28], [602, 281, -28], [591, 315, -19], [636, 286, -8], [663, 241, -25], [680, 212, -30], [694, 182, -29]]","(461, 182, 233, 228)","(577, 296)"
28,"[[586, 408, 0], [530, 378, -12], [497, 316, -15], [485, 265, -20], [464, 238, -20], [542, 273, 4], [547, 231, -15], [545, 271, -24], [545, 302, -25], [577, 272, 3], [581, 242, -24], [573, 291, -32], [568, 321, -30], [610, 275, -3], [619, 235, -30], [605, 278, -27], [594, 312, -17], [640, 282, -10], [665, 237, -26], [679, 208, -29], [690, 177, -28]]","(464, 177, 226, 231)","(577, 292)"
29,"[[587, 407, 0], [531, 377, -12], [497, 316, -15], [485, 266, -20], [464, 237, -21], [542, 273, 7], [547, 230, -12], [546, 267, -20], [547, 297, -21], [577, 272, 5], [581, 239, -22], [574, 287, -31], [571, 319, -29], [610, 274, -1], [618, 233, -28], [605, 275, -27], [595, 309, -17], [640, 281, -9], [663, 235, -25], [677, 206, -29], [689, 175, -28]]","(464, 175, 225, 232)","(576, 291)"
30,"[[586, 405, 0], [530, 376, -12], [498, 317, -15], [486, 267, -20], [466, 239, -20], [541, 273, 6], [545, 229, -13], [544, 269, -21], [545, 299, -22], [576, 272, 4], [579, 237, -22], [571, 285, -30], [567, 314, -28], [609, 274, -2], [616, 230, -28], [601, 272, -25], [591, 304, -15], [639, 279, -9], [662, 233, -25], [674, 204, -28], [684, 173, -27]]","(466, 173, 218, 232)","(575, 289)"
31,"[[589, 407, 0], [535, 380, -14], [503, 321, -18], [492, 271, -25], [473, 239, -27], [548, 278, 5], [549, 232, -15], [546, 268, -25], [548, 299, -28], [583, 277, 3], [582, 239, -26], [574, 285, -38], [572, 318, -38], [616, 279, -2], [621, 231, -30], [604, 267, -31], [593, 299, -23], [646, 285, -10], [668, 238, -26], [679, 209, -31], [689, 178, -31]]","(473, 178, 216, 229)","(581, 292)"
32,"[[586, 406, 0], [534, 375, -11], [504, 318, -15], [492, 270, -21], [475, 239, -22], [549, 275, 7], [551, 232, -11], [550, 269, -20], [551, 299, -22], [583, 275, 4], [585, 239, -22], [576, 284, -32], [573, 315, -32], [616, 278, -2], [623, 232, -28], [607, 269, -28], [596, 300, -20], [646, 285, -10], [670, 239, -25], [683, 211, -30], [693, 181, -29]]","(475, 181, 218, 225)","(584, 293)"
33,"[[591, 410, 0], [536, 380, -16], [505, 324, -22], [493, 274, -30], [476, 239, -33], [551, 279, 2], [555, 233, -17], [553, 267, -26], [553, 298, -28], [587, 279, 2], [589, 240, -27], [580, 285, -38], [577, 319, -38], [621, 282, -3], [629, 233, -31], [612, 270, -31], [601, 302, -23], [651, 289, -10], [676, 243, -26], [689, 213, -31], [701, 183, -30]]","(476, 183, 225, 227)","(588, 296)"
34,"[[591, 415, 0], [537, 382, -14], [506, 324, -18], [494, 273, -26], [478, 239, -28], [553, 280, 5], [557, 233, -14], [554, 269, -23], [555, 301, -25], [589, 280, 3], [591, 241, -25], [582, 288, -35], [579, 322, -35], [622, 283, -2], [631, 233, -29], [614, 269, -29], [603, 301, -21], [653, 291, -10], [678, 244, -26], [692, 215, -30], [703, 185, -30]]","(478, 185, 225, 230)","(590, 300)"
35,"[[591, 415, 0], [538, 378, -17], [511, 314, -23], [504, 260, -29], [491, 225, -31], [565, 273, 0], [574, 229, -19], [567, 267, -28], [563, 296, -30], [602, 276, 0], [608, 240, -30], [593, 289, -40], [585, 322, -40], [636, 282, -4], [646, 235, -33], [627, 273, -34], [613, 305, -26], [665, 293, -9], [694, 249, -29], [712, 222, -35], [728, 193, -35]]","(491, 193, 237, 222)","(609, 304)"
36,"[[591, 412, 0], [537, 373, -14], [512, 309, -18], [508, 256, -25], [494, 220, -28], [571, 268, 7], [580, 227, -11], [572, 263, -22], [568, 293, -25], [607, 273, 5], [613, 241, -23], [597, 287, -36], [590, 321, -37], [640, 282, 0], [655, 240, -30], [631, 278, -31], [613, 312, -23], [669, 295, -8], [701, 252, -27], [720, 225, -32], [739, 197, -31]]","(494, 197, 245, 215)","(616, 304)"
37,"[[591, 412, 0], [537, 372, -15], [515, 307, -20], [513, 253, -27], [499, 216, -29], [574, 269, 3], [586, 227, -16], [576, 263, -26], [571, 293, -29], [610, 275, 2], [620, 243, -27], [599, 289, -39], [590, 319, -40], [644, 285, -3], [663, 243, -33], [636, 279, -34], [616, 310, -27], [673, 297, -11], [708, 255, -29], [729, 228, -35], [749, 200, -35]]","(499, 200, 250, 212)","(624, 306)"
38,"[[580, 410, 0], [533, 366, -13], [517, 300, -17], [519, 248, -23], [508, 210, -26], [579, 266, 6], [592, 226, -12], [578, 260, -22], [569, 289, -25], [613, 275, 4], [624, 246, -25], [599, 290, -37], [586, 321, -39], [645, 287, -2], [666, 247, -32], [635, 283, -34], [614, 314, -27], [673, 303, -10], [713, 264, -29], [737, 239, -36], [760, 212, -37]]","(508, 210, 252, 200)","(634, 310)"
39,"[[583, 412, 0], [533, 365, -15], [515, 302, -21], [518, 248, -30], [509, 209, -34], [579, 268, 2], [594, 226, -18], [581, 261, -28], [571, 293, -31], [613, 276, 1], [625, 245, -27], [601, 289, -37], [589, 318, -36], [645, 287, -4], [667, 248, -32], [638, 283, -30], [617, 313, -21], [673, 303, -12], [714, 266, -30], [738, 241, -34], [762, 215, -33]]","(509, 209, 253, 203)","(635, 310)"
40,"[[581, 410, 0], [535, 363, -10], [522, 296, -13], [527, 243, -20], [518, 205, -22], [588, 267, 8], [601, 225, -11], [584, 258, -22], [574, 287, -26], [621, 278, 4], [632, 245, -24], [604, 286, -37], [590, 318, -40], [652, 291, -2], [675, 249, -31], [642, 282, -33], [619, 311, -26], [680, 307, -11], [722, 270, -29], [748, 246, -36], [774, 220, -36]]","(518, 205, 256, 205)","(646, 307)"
41,"[[585, 414, 0], [538, 365, -16], [522, 301, -23], [526, 246, -33], [518, 206, -38], [589, 267, 2], [605, 224, -19], [588, 258, -29], [576, 289, -31], [621, 277, 1], [634, 244, -27], [607, 286, -36], [594, 311, -36], [652, 291, -5], [676, 252, -34], [644, 284, -32], [621, 311, -23], [679, 309, -14], [723, 273, -32], [749, 249, -37], [774, 223, -36]]","(518, 206, 256, 208)","(646, 310)"
42,"[[582, 413, 0], [537, 364, -14], [523, 300, -19], [527, 247, -28], [521, 208, -32], [588, 268, 5], [603, 226, -15], [587, 261, -26], [576, 293, -29], [621, 278, 3], [633, 247, -25], [606, 290, -36], [592, 320, -37], [652, 292, -3], [675, 251, -31], [643, 286, -30], [619, 316, -21], [679, 309, -12], [723, 273, -30], [749, 250, -35], [774, 223, -34]]","(521, 208, 253, 205)","(647, 310)"
43,"[[607, 438, 0], [547, 400, -14], [513, 335, -21], [500, 279, -32], [477, 250, -37], [564, 289, 7], [569, 247, -17], [564, 290, -29], [564, 320, -32], [599, 291, 4], [603, 257, -26], [594, 308, -35], [592, 338, -32], [633, 296, -3], [643, 254, -32], [627, 299, -28], [616, 333, -15], [665, 306, -13], [692, 262, -26], [707, 234, -26], [721, 204, -23]]","(477, 204, 244, 234)","(599, 321)"
44,"[[611, 442, 0], [550, 409, -14], [513, 349, -18], [499, 296, -25], [481, 261, -27], [561, 300, 9], [565, 257, -11], [564, 299, -22], [567, 331, -24], [597, 299, 7], [600, 265, -21], [594, 316, -30], [593, 348, -29], [631, 301, 0], [639, 257, -28], [625, 302, -25], [617, 337, -14], [662, 308, -8], [688, 260, -25], [702, 230, -28], [715, 198, -26]]","(481, 198, 234, 244)","(598, 320)"
45,"[[618, 443, 0], [556, 412, -12], [517, 353, -13], [500, 303, -18], [479, 273, -18], [564, 307, 11], [566, 262, -7], [566, 302, -15], [568, 333, -17], [600, 305, 9], [602, 270, -18], [596, 320, -28], [595, 353, -26], [635, 305, 2], [640, 260, -24], [628, 304, -23], [620, 340, -14], [666, 309, -5], [689, 261, -21], [702, 230, -25], [713, 197, -23]]","(479, 197, 234, 246)","(596, 320)"
46,"[[634, 438, 0], [574, 411, -17], [530, 353, -22], [510, 299, -29], [487, 268, -30], [577, 301, 3], [582, 257, -16], [583, 296, -26], [583, 326, -29], [614, 298, 3], [617, 263, -26], [612, 316, -37], [607, 349, -37], [649, 298, 0], [655, 251, -29], [645, 296, -29], [636, 332, -20], [680, 302, -6], [699, 253, -23], [711, 223, -26], [721, 190, -25]]","(487, 190, 234, 248)","(604, 314)"
47,"[[634, 436, 0], [573, 407, -18], [531, 348, -25], [510, 296, -33], [486, 264, -37], [575, 297, 4], [581, 254, -17], [582, 294, -28], [583, 324, -31], [611, 294, 3], [616, 259, -27], [612, 312, -38], [609, 345, -38], [646, 295, -1], [655, 249, -32], [644, 294, -32], [634, 330, -22], [678, 301, -8], [699, 251, -26], [712, 220, -30], [722, 188, -28]]","(486, 188, 236, 248)","(604, 312)"
48,"[[628, 426, 0], [565, 397, -18], [522, 341, -25], [502, 290, -35], [481, 257, -39], [570, 287, 3], [575, 245, -19], [575, 285, -31], [574, 315, -34], [606, 284, 3], [611, 252, -28], [605, 305, -39], [600, 335, -39], [640, 285, -2], [649, 242, -34], [638, 288, -34], [628, 323, -25], [672, 291, -9], [693, 243, -28], [707, 214, -33], [718, 182, -31]]","(481, 182, 237, 244)","(599, 304)"
49,"[[626, 426, 0], [563, 398, -18], [522, 340, -24], [503, 287, -33], [479, 255, -36], [566, 287, 4], [573, 245, -18], [575, 286, -28], [576, 315, -30], [603, 283, 3], [609, 249, -26], [604, 302, -37], [601, 332, -36], [638, 283, -1], [648, 239, -32], [636, 286, -32], [626, 322, -21], [670, 289, -8], [692, 239, -27], [705, 209, -31], [716, 176, -30]]","(479, 176, 237, 250)","(597, 301)"
50,"[[627, 423, 0], [562, 396, -17], [517, 339, -23], [497, 288, -30], [474, 258, -33], [561, 283, 6], [565, 242, -14], [569, 283, -25], [571, 315, -28], [598, 278, 5], [601, 246, -22], [600, 297, -32], [597, 328, -32], [633, 278, 0], [640, 235, -29], [632, 281, -28], [624, 316, -19], [665, 283, -6], [684, 233, -24], [697, 203, -28], [708, 171, -27]]","(474, 171, 234, 252)","(591, 297)"
51,"[[646, 407, 0], [580, 398, -21], [518, 353, -29], [479, 309, -38], [448, 289, -42], [539, 289, 0], [533, 247, -23], [552, 285, -35], [563, 315, -38], [572, 274, 1], [568, 239, -30], [584, 290, -40], [590, 323, -38], [606, 264, -2], [602, 216, -30], [610, 261, -30], [612, 299, -20], [638, 258, -8], [640, 205, -22], [642, 171, -25], [639, 136, -23]]","(448, 136, 198, 271)","(547, 271)"
52,"[[646, 401, 0], [577, 394, -16], [515, 352, -21], [478, 310, -27], [446, 290, -29], [538, 286, 8], [529, 246, -15], [547, 285, -27], [561, 316, -29], [573, 270, 7], [566, 239, -24], [583, 289, -35], [594, 323, -34], [607, 259, 1], [599, 216, -29], [608, 262, -29], [614, 300, -18], [639, 253, -5], [640, 200, -22], [640, 167, -26], [637, 135, -24]]","(446, 135, 200, 266)","(546, 268)"
53,"[[653, 398, 0], [589, 390, -18], [524, 347, -23], [486, 303, -29], [454, 281, -30], [545, 283, 0], [539, 237, -21], [557, 272, -31], [569, 304, -33], [581, 267, 0], [576, 233, -31], [594, 283, -43], [603, 320, -43], [615, 256, -3], [608, 209, -33], [617, 250, -36], [621, 288, -27], [647, 250, -9], [645, 196, -26], [645, 162, -30], [642, 129, -29]]","(454, 129, 199, 269)","(553, 263)"
54,"[[652, 396, 0], [586, 389, -18], [522, 348, -23], [486, 305, -30], [454, 280, -32], [546, 282, 4], [536, 240, -19], [553, 276, -30], [566, 307, -32], [579, 266, 4], [573, 232, -28], [591, 284, -39], [601, 319, -38], [613, 255, -1], [605, 210, -33], [614, 256, -33], [620, 294, -22], [645, 249, -7], [645, 195, -25], [646, 162, -30], [643, 130, -27]]","(454, 130, 198, 266)","(553, 263)"
55,"[[648, 397, 0], [582, 389, -16], [521, 347, -20], [486, 303, -27], [455, 279, -28], [545, 283, 6], [535, 239, -16], [550, 274, -27], [562, 305, -29], [579, 267, 5], [572, 233, -26], [587, 283, -38], [597, 319, -37], [612, 256, 0], [605, 211, -31], [612, 255, -33], [617, 294, -23], [643, 251, -7], [645, 197, -25], [645, 163, -30], [643, 131, -28]]","(455, 131, 193, 266)","(551, 264)"
56,"[[643, 403, 0], [576, 396, -17], [516, 352, -21], [482, 307, -27], [452, 281, -29], [539, 288, 6], [530, 244, -17], [547, 282, -28], [561, 314, -30], [573, 273, 5], [567, 238, -27], [583, 290, -38], [593, 327, -36], [606, 262, 0], [600, 216, -30], [608, 260, -31], [613, 299, -20], [637, 256, -6], [636, 201, -23], [635, 167, -27], [631, 135, -25]]","(452, 135, 191, 268)","(547, 269)"
57,"[[642, 405, 0], [577, 395, -17], [515, 350, -20], [480, 307, -26], [450, 279, -27], [539, 288, 6], [529, 247, -17], [546, 287, -27], [559, 318, -29], [573, 272, 6], [566, 241, -26], [582, 294, -37], [591, 329, -35], [607, 261, 0], [599, 218, -30], [606, 266, -29], [610, 305, -18], [639, 255, -6], [638, 200, -22], [636, 168, -26], [632, 135, -23]]","(450, 135, 192, 270)","(546, 270)"
58,"[[644, 409, 0], [580, 385, -13], [531, 330, -16], [507, 280, -21], [487, 246, -22], [569, 274, 8], [568, 229, -11], [572, 264, -20], [573, 294, -23], [605, 266, 6], [606, 234, -23], [607, 286, -36], [607, 320, -37], [641, 262, 0], [642, 220, -29], [638, 267, -31], [633, 306, -22], [674, 263, -6], [679, 209, -25], [683, 175, -30], [685, 142, -28]]","(487, 142, 198, 267)","(586, 275)"
59,"[[647, 412, 0], [585, 387, -17], [537, 330, -22], [515, 277, -28], [496, 242, -30], [578, 275, 3], [581, 230, -18], [587, 270, -28], [589, 301, -31], [615, 269, 3], [617, 234, -28], [617, 287, -40], [615, 324, -40], [651, 267, -1], [655, 222, -31], [648, 269, -32], [641, 308, -23], [683, 268, -7], [693, 215, -25], [700, 181, -29], [704, 148, -26]]","(496, 148, 208, 264)","(600, 280)"
60,"[[648, 415, 0], [586, 387, -16], [541, 329, -20], [522, 275, -26], [503, 239, -28], [584, 276, 5], [588, 232, -14], [591, 272, -24], [591, 303, -26], [623, 272, 5], [625, 239, -25], [623, 293, -37], [619, 328, -36], [659, 270, 0], [663, 227, -29], [654, 274, -29], [646, 312, -19], [691, 273, -5], [704, 220, -22], [711, 188, -26], [717, 155, -23]]","(503, 155, 214, 260)","(610, 285)"
61,"[[650, 426, 0], [589, 396, -17], [547, 333, -21], [533, 276, -27], [518, 235, -27], [595, 282, 1], [603, 235, -20], [600, 275, -29], [597, 307, -31], [633, 281, 1], [639, 247, -29], [631, 301, -40], [624, 334, -39], [668, 282, -3], [678, 239, -33], [664, 287, -32], [652, 324, -22], [701, 287, -10], [719, 234, -28], [730, 201, -32], [739, 167, -30]]","(518, 167, 221, 259)","(628, 296)"
62,"[[647, 426, 0], [585, 392, -17], [544, 333, -23], [529, 278, -31], [516, 237, -34], [594, 281, 5], [600, 238, -17], [599, 280, -28], [599, 313, -30], [633, 280, 5], [638, 247, -28], [630, 301, -40], [624, 336, -39], [669, 282, 0], [678, 238, -33], [663, 285, -33], [651, 322, -23], [701, 287, -8], [720, 234, -27], [731, 200, -31], [738, 166, -28]]","(516, 166, 222, 260)","(627, 296)"
63,"[[649, 425, 0], [586, 391, -20], [544, 332, -26], [528, 277, -35], [513, 236, -39], [594, 279, 6], [599, 236, -17], [600, 279, -29], [601, 312, -31], [632, 278, 6], [637, 245, -26], [630, 301, -39], [625, 334, -38], [668, 279, 1], [676, 237, -31], [662, 286, -31], [650, 323, -20], [701, 284, -5], [718, 231, -23], [727, 198, -26], [733, 164, -22]]","(513, 164, 220, 261)","(623, 294)"
