,lmList,bbox,center
21,"[[266, 484, 0], [297, 463, -29], [303, 426, -43], [271, 399, -54], [238, 387, -65], [297, 354, -34], [309, 298, -52], [312, 263, -65], [312, 234, -75], [265, 349, -33], [264, 288, -48], [261, 248, -61], [258, 215, -71], [237, 361, -34], [219, 308, -51], [209, 273, -68], [203, 242, -81], [216, 387, -37], [182, 361, -58], [160, 343, -71], [142, 323, -80]]","(142, 215, 170, 269)","(227, 349)"
22,"[[268, 483, 0], [299, 461, -28], [307, 423, -42], [275, 395, -53], [242, 383, -63], [301, 352, -32], [312, 296, -50], [315, 262, -63], [315, 232, -73], [268, 346, -31], [267, 285, -46], [265, 246, -59], [261, 213, -68], [241, 359, -33], [222, 306, -50], [211, 272, -66], [204, 241, -78], [218, 385, -36], [185, 359, -56], [163, 340, -69], [145, 320, -77]]","(145, 213, 170, 270)","(230, 348)"
23,"[[267, 484, 0], [298, 462, -27], [305, 423, -40], [273, 396, -51], [239, 386, -61], [300, 353, -31], [311, 298, -48], [314, 263, -60], [316, 233, -70], [268, 347, -30], [267, 286, -45], [265, 247, -57], [262, 214, -66], [241, 359, -33], [222, 307, -49], [212, 272, -65], [205, 241, -77], [218, 385, -37], [185, 359, -56], [163, 341, -69], [145, 322, -77]]","(145, 214, 171, 270)","(230, 349)"
24,"[[262, 484, 0], [292, 464, -27], [301, 427, -42], [268, 399, -53], [236, 386, -64], [299, 357, -33], [313, 301, -51], [318, 266, -64], [321, 237, -74], [268, 350, -33], [271, 288, -48], [271, 249, -60], [270, 215, -70], [240, 360, -35], [224, 306, -52], [217, 271, -68], [212, 239, -79], [216, 384, -39], [184, 356, -59], [164, 336, -71], [148, 315, -79]]","(148, 215, 173, 269)","(234, 349)"
25,"[[236, 487, 0], [266, 469, -24], [280, 436, -38], [254, 406, -50], [227, 392, -62], [290, 372, -34], [320, 327, -54], [337, 294, -69], [349, 267, -79], [261, 360, -35], [279, 299, -50], [289, 261, -60], [297, 229, -66], [233, 365, -38], [230, 307, -54], [231, 270, -66], [234, 238, -73], [206, 383, -44], [181, 349, -60], [166, 325, -68], [155, 300, -73]]","(155, 229, 194, 258)","(252, 358)"
26,"[[228, 488, 0], [256, 474, -26], [270, 445, -43], [244, 416, -56], [216, 401, -70], [282, 377, -39], [314, 331, -60], [332, 299, -75], [346, 272, -86], [253, 363, -40], [273, 302, -57], [284, 262, -69], [292, 229, -77], [225, 366, -43], [224, 308, -61], [226, 268, -75], [230, 235, -84], [196, 384, -48], [173, 346, -66], [159, 321, -75], [150, 296, -81]]","(150, 229, 196, 259)","(248, 358)"
27,"[[220, 489, 0], [248, 477, -29], [262, 449, -47], [237, 419, -61], [209, 402, -76], [277, 380, -42], [309, 334, -64], [327, 302, -80], [341, 274, -91], [249, 365, -42], [268, 305, -60], [280, 265, -73], [288, 230, -82], [220, 367, -44], [220, 310, -63], [223, 270, -77], [228, 235, -87], [192, 384, -48], [170, 345, -68], [156, 319, -78], [148, 294, -84]]","(148, 230, 193, 259)","(244, 359)"
28,"[[215, 487, 0], [245, 476, -27], [261, 446, -43], [235, 413, -56], [206, 394, -68], [277, 380, -38], [310, 335, -58], [329, 303, -72], [343, 275, -82], [249, 363, -38], [271, 305, -54], [284, 266, -66], [295, 234, -74], [221, 364, -39], [222, 306, -57], [226, 268, -71], [233, 234, -80], [192, 379, -44], [171, 343, -62], [158, 317, -72], [151, 290, -79]]","(151, 234, 192, 253)","(247, 360)"
29,"[[214, 485, 0], [245, 474, -28], [262, 443, -44], [233, 409, -57], [203, 388, -69], [279, 379, -38], [311, 334, -58], [329, 302, -72], [342, 275, -83], [251, 362, -38], [272, 303, -54], [285, 265, -67], [295, 232, -75], [222, 363, -39], [223, 306, -57], [227, 268, -72], [235, 234, -82], [192, 378, -43], [171, 341, -62], [159, 315, -73], [152, 288, -80]]","(152, 232, 190, 253)","(247, 358)"
30,"[[213, 482, 0], [244, 471, -28], [260, 441, -45], [236, 408, -58], [209, 387, -71], [278, 374, -38], [310, 329, -59], [328, 298, -74], [342, 271, -85], [250, 357, -38], [272, 300, -55], [285, 262, -67], [296, 229, -76], [221, 358, -40], [223, 302, -57], [228, 264, -71], [236, 231, -81], [192, 373, -44], [171, 335, -62], [159, 309, -72], [152, 283, -79]]","(152, 229, 190, 253)","(247, 355)"
31,"[[210, 484, 0], [242, 473, -28], [260, 442, -45], [235, 409, -57], [205, 389, -70], [277, 375, -38], [310, 330, -59], [328, 298, -74], [342, 270, -84], [250, 358, -38], [272, 299, -55], [285, 260, -68], [296, 227, -78], [221, 358, -40], [223, 301, -57], [228, 262, -73], [235, 229, -84], [191, 373, -44], [170, 336, -62], [159, 309, -73], [152, 283, -81]]","(152, 227, 190, 257)","(247, 355)"
32,"[[211, 482, 0], [243, 472, -29], [260, 441, -46], [234, 406, -59], [207, 385, -71], [277, 374, -38], [310, 329, -59], [328, 297, -73], [343, 271, -84], [250, 356, -37], [273, 298, -54], [286, 260, -67], [297, 227, -77], [221, 357, -38], [224, 300, -56], [229, 262, -72], [236, 229, -83], [191, 372, -42], [171, 335, -61], [159, 308, -72], [153, 282, -80]]","(153, 227, 190, 255)","(248, 354)"
33,"[[211, 483, 0], [243, 469, -26], [258, 435, -40], [232, 401, -51], [203, 381, -62], [273, 368, -33], [303, 321, -52], [320, 289, -66], [333, 262, -76], [244, 352, -34], [264, 293, -49], [277, 255, -61], [287, 223, -69], [215, 355, -36], [216, 297, -53], [219, 260, -68], [225, 228, -78], [185, 373, -41], [163, 336, -59], [149, 311, -70], [140, 286, -76]]","(140, 223, 193, 260)","(236, 353)"
34,"[[212, 481, 0], [244, 467, -28], [259, 433, -42], [232, 399, -54], [203, 379, -65], [270, 363, -35], [298, 314, -53], [313, 282, -67], [324, 255, -76], [241, 348, -34], [258, 288, -49], [268, 250, -61], [276, 218, -70], [211, 353, -36], [208, 295, -53], [208, 258, -68], [210, 226, -79], [182, 372, -40], [157, 337, -59], [142, 314, -70], [130, 291, -77]]","(130, 218, 194, 263)","(227, 349)"
35,"[[217, 478, 0], [249, 459, -28], [259, 421, -41], [229, 388, -52], [199, 369, -62], [266, 350, -32], [289, 297, -49], [300, 264, -62], [308, 235, -71], [235, 338, -32], [247, 277, -46], [253, 238, -59], [258, 205, -67], [206, 346, -34], [197, 289, -51], [194, 252, -68], [193, 220, -79], [179, 368, -38], [150, 335, -58], [131, 314, -70], [117, 292, -78]]","(117, 205, 191, 273)","(212, 341)"
36,"[[219, 476, 0], [251, 459, -29], [261, 420, -43], [230, 386, -54], [197, 369, -64], [268, 349, -33], [290, 296, -50], [301, 262, -63], [309, 233, -73], [236, 337, -31], [247, 276, -46], [253, 238, -58], [257, 204, -68], [207, 345, -32], [198, 290, -50], [195, 253, -67], [194, 220, -79], [181, 367, -36], [151, 336, -56], [133, 314, -70], [118, 290, -79]]","(118, 204, 191, 272)","(213, 340)"
37,"[[220, 475, 0], [253, 458, -29], [264, 421, -43], [234, 390, -54], [203, 373, -65], [269, 349, -34], [291, 297, -51], [302, 263, -65], [310, 234, -75], [238, 337, -32], [249, 277, -47], [254, 238, -60], [258, 204, -70], [209, 345, -34], [200, 290, -51], [197, 253, -68], [197, 221, -80], [182, 366, -37], [153, 335, -57], [134, 313, -71], [120, 290, -79]]","(120, 204, 190, 271)","(215, 339)"
38,"[[227, 470, 0], [258, 452, -30], [267, 416, -46], [238, 387, -58], [207, 371, -69], [271, 345, -37], [291, 293, -55], [300, 259, -69], [307, 230, -79], [239, 335, -35], [248, 275, -51], [252, 236, -64], [256, 202, -74], [210, 344, -36], [199, 290, -55], [194, 254, -73], [192, 221, -85], [184, 367, -39], [154, 338, -60], [134, 317, -75], [119, 295, -84]]","(119, 202, 188, 268)","(213, 336)"
39,"[[228, 472, 0], [259, 453, -29], [267, 415, -43], [238, 384, -54], [208, 366, -65], [270, 345, -35], [288, 291, -54], [297, 257, -67], [303, 228, -77], [239, 335, -34], [246, 273, -50], [249, 234, -62], [252, 200, -71], [210, 344, -35], [196, 290, -53], [190, 254, -70], [187, 222, -82], [185, 368, -39], [152, 339, -60], [132, 319, -73], [116, 298, -81]]","(116, 200, 187, 272)","(209, 336)"
40,"[[229, 469, 0], [260, 451, -31], [268, 414, -46], [236, 383, -58], [205, 365, -69], [269, 344, -37], [288, 290, -56], [295, 256, -69], [301, 226, -80], [238, 334, -35], [244, 273, -51], [246, 234, -65], [248, 200, -74], [210, 343, -36], [195, 290, -54], [187, 254, -72], [184, 222, -85], [185, 367, -38], [153, 339, -60], [132, 320, -74], [115, 299, -84]]","(115, 200, 186, 269)","(208, 334)"
41,"[[238, 465, 0], [271, 444, -28], [280, 407, -42], [250, 379, -54], [217, 366, -66], [275, 335, -36], [290, 280, -54], [296, 246, -67], [299, 216, -77], [243, 328, -36], [245, 265, -52], [244, 225, -65], [242, 191, -74], [214, 339, -38], [196, 284, -56], [185, 248, -74], [177, 216, -86], [190, 365, -42], [156, 337, -63], [134, 319, -77], [115, 299, -85]]","(115, 191, 184, 274)","(207, 328)"
42,"[[228, 463, 0], [259, 447, -29], [273, 414, -46], [246, 382, -58], [216, 365, -71], [277, 342, -39], [302, 289, -59], [314, 254, -74], [322, 225, -85], [245, 329, -38], [255, 266, -54], [261, 226, -67], [266, 191, -77], [215, 336, -39], [204, 278, -58], [200, 239, -73], [199, 205, -84], [189, 358, -43], [157, 328, -63], [138, 305, -76], [123, 282, -83]]","(123, 191, 199, 272)","(222, 327)"
43,"[[225, 464, 0], [258, 450, -31], [273, 418, -48], [245, 387, -62], [215, 368, -76], [277, 345, -43], [302, 293, -65], [314, 257, -80], [324, 226, -92], [245, 332, -43], [257, 269, -61], [264, 228, -75], [268, 192, -85], [215, 339, -44], [205, 280, -65], [200, 239, -83], [199, 204, -95], [187, 361, -48], [157, 328, -71], [136, 305, -84], [121, 283, -93]]","(121, 192, 203, 272)","(222, 328)"
44,"[[224, 465, 0], [257, 450, -30], [272, 416, -47], [241, 385, -60], [210, 367, -73], [278, 345, -43], [303, 294, -64], [316, 259, -79], [326, 229, -90], [246, 332, -42], [258, 269, -60], [265, 228, -74], [270, 193, -84], [216, 338, -44], [205, 279, -64], [200, 238, -82], [199, 203, -94], [188, 360, -47], [157, 326, -70], [137, 304, -83], [122, 280, -92]]","(122, 193, 204, 272)","(224, 329)"
45,"[[221, 467, 0], [254, 453, -31], [269, 419, -48], [241, 387, -61], [211, 369, -74], [277, 347, -43], [303, 296, -64], [316, 260, -79], [327, 230, -91], [246, 332, -41], [259, 270, -59], [266, 228, -73], [272, 192, -83], [216, 338, -43], [207, 278, -63], [203, 238, -80], [203, 202, -93], [187, 359, -46], [156, 325, -68], [137, 301, -82], [122, 277, -91]]","(122, 192, 205, 275)","(224, 329)"
46,"[[223, 455, 0], [257, 440, -28], [270, 407, -44], [243, 374, -57], [213, 355, -69], [279, 333, -37], [304, 281, -57], [318, 248, -71], [328, 219, -82], [249, 318, -37], [262, 256, -54], [270, 216, -67], [276, 181, -75], [218, 324, -40], [209, 266, -59], [207, 227, -74], [209, 192, -85], [190, 345, -45], [159, 312, -66], [141, 288, -79], [128, 263, -86]]","(128, 181, 200, 274)","(228, 318)"
47,"[[221, 453, 0], [255, 440, -31], [269, 405, -47], [241, 370, -59], [213, 349, -72], [279, 331, -40], [305, 279, -60], [317, 245, -75], [328, 215, -86], [249, 317, -39], [262, 254, -56], [269, 213, -70], [275, 177, -80], [219, 322, -40], [211, 263, -59], [209, 223, -77], [210, 188, -90], [190, 344, -43], [160, 310, -65], [141, 286, -79], [127, 261, -89]]","(127, 177, 201, 276)","(227, 315)"
48,"[[231, 447, 0], [264, 431, -29], [276, 397, -46], [250, 367, -59], [220, 349, -72], [280, 323, -41], [302, 268, -61], [313, 233, -76], [321, 203, -86], [250, 311, -41], [260, 246, -58], [266, 205, -72], [271, 168, -82], [220, 318, -43], [210, 258, -62], [206, 218, -80], [206, 183, -92], [192, 340, -47], [160, 308, -69], [140, 285, -83], [125, 262, -92]]","(125, 168, 196, 279)","(223, 307)"
49,"[[233, 443, 0], [265, 427, -29], [277, 394, -46], [253, 365, -59], [224, 349, -73], [277, 317, -42], [297, 261, -62], [306, 226, -76], [312, 196, -87], [246, 306, -42], [254, 241, -59], [258, 200, -72], [261, 165, -82], [217, 315, -44], [204, 256, -63], [198, 217, -80], [195, 183, -92], [190, 340, -48], [156, 308, -69], [135, 286, -82], [119, 265, -91]]","(119, 165, 193, 278)","(215, 304)"
50,"[[239, 442, 0], [270, 421, -30], [281, 386, -46], [253, 360, -59], [222, 347, -73], [275, 311, -42], [290, 253, -62], [296, 217, -75], [299, 186, -86], [242, 303, -41], [245, 237, -58], [246, 195, -72], [245, 160, -82], [213, 314, -43], [196, 255, -62], [186, 216, -80], [181, 182, -92], [187, 340, -47], [151, 311, -69], [128, 291, -82], [111, 270, -91]]","(111, 160, 188, 282)","(205, 301)"
51,"[[254, 438, 0], [284, 411, -29], [289, 372, -45], [253, 352, -59], [219, 346, -73], [270, 298, -40], [274, 238, -61], [274, 200, -74], [271, 168, -85], [235, 297, -42], [223, 231, -61], [214, 189, -75], [206, 154, -84], [207, 315, -45], [178, 259, -67], [159, 223, -85], [144, 190, -98], [188, 347, -50], [147, 324, -75], [119, 309, -88], [95, 292, -97]]","(95, 154, 194, 284)","(192, 296)"
52,"[[253, 438, 0], [285, 414, -31], [294, 378, -50], [263, 356, -64], [229, 348, -79], [273, 300, -46], [278, 238, -68], [276, 201, -83], [272, 168, -94], [237, 298, -46], [227, 230, -65], [219, 188, -79], [210, 153, -89], [209, 314, -48], [178, 259, -69], [158, 223, -88], [144, 191, -101], [189, 345, -52], [146, 324, -76], [117, 310, -91], [93, 293, -100]]","(93, 153, 201, 285)","(193, 295)"
53,"[[262, 446, 0], [292, 422, -32], [301, 382, -49], [264, 358, -62], [227, 352, -75], [285, 306, -44], [295, 245, -65], [296, 206, -80], [294, 173, -91], [247, 303, -43], [241, 237, -61], [234, 194, -75], [227, 159, -85], [219, 320, -44], [190, 263, -66], [173, 227, -84], [162, 194, -97], [198, 351, -48], [156, 328, -73], [129, 312, -88], [106, 293, -97]]","(106, 159, 195, 287)","(203, 302)"
54,"[[256, 446, 0], [289, 424, -32], [298, 387, -50], [265, 363, -64], [231, 354, -79], [284, 309, -46], [295, 249, -68], [297, 210, -83], [296, 177, -94], [247, 305, -45], [242, 237, -65], [237, 194, -80], [231, 157, -90], [218, 320, -47], [191, 264, -70], [175, 226, -89], [163, 192, -101], [196, 350, -51], [154, 325, -76], [128, 310, -90], [105, 292, -99]]","(105, 157, 193, 289)","(201, 301)"
55,"[[250, 458, 0], [281, 437, -31], [292, 399, -49], [256, 374, -63], [220, 366, -77], [281, 321, -45], [297, 261, -66], [301, 222, -80], [304, 190, -90], [244, 315, -44], [245, 247, -62], [244, 204, -75], [242, 168, -84], [214, 329, -46], [191, 270, -67], [179, 232, -84], [172, 198, -95], [190, 359, -50], [150, 329, -73], [125, 311, -86], [105, 290, -94]]","(105, 168, 199, 290)","(204, 313)"
56,"[[246, 461, 0], [277, 439, -30], [289, 403, -48], [259, 380, -62], [225, 371, -77], [278, 326, -45], [295, 265, -67], [301, 226, -81], [304, 193, -92], [243, 319, -46], [245, 250, -64], [244, 206, -77], [242, 169, -87], [213, 332, -48], [191, 273, -68], [180, 232, -86], [172, 197, -97], [188, 360, -53], [148, 330, -75], [123, 310, -88], [102, 289, -95]]","(102, 169, 202, 292)","(203, 315)"
57,"[[244, 466, 0], [274, 442, -27], [285, 401, -41], [247, 376, -53], [213, 369, -64], [277, 328, -36], [295, 269, -55], [302, 231, -68], [306, 199, -78], [242, 320, -38], [246, 253, -54], [248, 210, -66], [247, 173, -74], [212, 333, -41], [193, 272, -60], [184, 232, -77], [178, 197, -88], [187, 360, -47], [150, 330, -68], [126, 310, -81], [106, 288, -88]]","(106, 173, 200, 293)","(206, 319)"
58,"[[227, 477, 0], [259, 459, -30], [270, 420, -46], [238, 385, -57], [207, 370, -69], [275, 344, -39], [301, 290, -60], [313, 253, -75], [321, 222, -86], [241, 332, -38], [256, 266, -54], [264, 224, -66], [270, 189, -74], [211, 341, -39], [202, 278, -57], [200, 239, -72], [201, 205, -83], [182, 364, -43], [151, 330, -63], [132, 306, -75], [117, 282, -83]]","(117, 189, 204, 288)","(219, 333)"
59,"[[222, 480, 0], [254, 463, -31], [267, 426, -48], [234, 394, -60], [200, 379, -73], [273, 351, -41], [299, 294, -61], [311, 257, -76], [321, 225, -87], [240, 337, -40], [255, 271, -57], [263, 228, -70], [271, 192, -79], [209, 344, -42], [202, 281, -60], [202, 239, -77], [205, 203, -89], [180, 366, -46], [150, 330, -67], [131, 305, -80], [117, 278, -89]]","(117, 192, 204, 288)","(219, 336)"
60,"[[216, 482, 0], [249, 466, -29], [262, 427, -45], [230, 392, -56], [197, 375, -67], [269, 354, -38], [295, 299, -58], [308, 262, -72], [319, 231, -83], [237, 339, -37], [253, 273, -54], [261, 231, -67], [268, 193, -76], [207, 345, -40], [199, 284, -58], [199, 241, -76], [202, 204, -88], [176, 366, -44], [146, 329, -65], [128, 304, -78], [115, 277, -86]]","(115, 193, 204, 289)","(217, 337)"
61,"[[212, 484, 0], [245, 472, -32], [261, 438, -50], [230, 403, -63], [198, 383, -76], [269, 358, -42], [294, 302, -63], [306, 264, -79], [317, 232, -90], [237, 342, -40], [253, 276, -58], [262, 233, -72], [269, 195, -82], [206, 347, -42], [200, 284, -61], [199, 242, -79], [202, 205, -91], [175, 367, -45], [146, 331, -67], [127, 305, -80], [115, 277, -89]]","(115, 195, 202, 289)","(216, 339)"
62,"[[212, 486, 0], [245, 474, -32], [261, 440, -49], [230, 407, -62], [199, 389, -76], [268, 359, -42], [294, 304, -63], [306, 267, -79], [317, 235, -90], [237, 343, -41], [253, 277, -59], [262, 234, -73], [269, 196, -83], [206, 348, -42], [201, 284, -61], [201, 242, -80], [203, 204, -93], [175, 368, -46], [147, 331, -67], [129, 305, -81], [116, 277, -90]]","(116, 196, 201, 290)","(216, 341)"
63,"[[194, 498, 0], [226, 486, -33], [240, 450, -50], [217, 413, -63], [190, 392, -75], [257, 370, -42], [287, 319, -64], [304, 283, -80], [316, 252, -92], [227, 354, -40], [248, 288, -59], [261, 246, -72], [272, 209, -82], [196, 358, -42], [196, 293, -62], [199, 251, -79], [205, 214, -91], [164, 377, -45], [139, 336, -67], [122, 308, -81], [111, 281, -89]]","(111, 209, 205, 289)","(213, 353)"
